area_code,reference_area,area_type,year,gender,age,measure_type,value,units
S12000028,South Ayrshire,Local Authority,2017,Female,16-64,Ratio,13.7,%%
S12000028,South Ayrshire,Local Authority,2017,Male,16-64,Ratio,12.8,%%
S12000028,South Ayrshire,Local Authority,2017,All,35-49,Ratio,9.9,%%
S12000028,South Ayrshire,Local Authority,2017,All,50-64,Ratio,18.9,%%
S12000028,South Ayrshire,Local Authority,2017,Female,50-64,Ratio,22.4,%%
S12000029,South Lanarkshire,Local Authority,2017,All,16-64,Ratio,13.1,%%
S12000029,South Lanarkshire,Local Authority,2017,Female,16-64,Ratio,12.5,%%
S12000029,South Lanarkshire,Local Authority,2017,Male,16-64,Ratio,13.8,%%
S12000029,South Lanarkshire,Local Authority,2017,All,35-49,Ratio,11.6,%%
S12000029,South Lanarkshire,Local Authority,2017,All,50-64,Ratio,15.6,%%
S12000029,South Lanarkshire,Local Authority,2017,Female,50-64,Ratio,17.9,%%
S12000030,Stirling,Local Authority,2017,All,16-64,Ratio,7.8,%%
S12000030,Stirling,Local Authority,2017,Female,16-64,Ratio,7.2,%%
S12000030,Stirling,Local Authority,2017,Male,16-64,Ratio,8.5,%%
S12000030,Stirling,Local Authority,2017,All,50-64,Ratio,10.5,%%
S12000040,West Lothian,Local Authority,2017,All,16-64,Ratio,11.2,%%
S12000040,West Lothian,Local Authority,2017,Female,16-64,Ratio,12.3,%%
S12000040,West Lothian,Local Authority,2017,Male,16-64,Ratio,10,%%
S12000040,West Lothian,Local Authority,2017,All,50-64,Ratio,15.6,%%
S12000040,West Lothian,Local Authority,2017,Female,50-64,Ratio,19.6,%%
S12000013,Na h-Eileanan Siar,Local Authority,2017,All,16-64,Ratio,8.7,%%
S12000033,Aberdeen City,Local Authority,2018,All,16-64,Ratio,8.1,%%
S12000033,Aberdeen City,Local Authority,2018,Female,16-64,Ratio,8.2,%%
S12000033,Aberdeen City,Local Authority,2018,All,50-64,Ratio,14.4,%%
S12000034,Aberdeenshire,Local Authority,2018,All,16-64,Ratio,9.2,%%
S12000034,Aberdeenshire,Local Authority,2018,Female,16-64,Ratio,8.3,%%
S12000034,Aberdeenshire,Local Authority,2018,Male,16-64,Ratio,10.1,%%
S12000034,Aberdeenshire,Local Authority,2018,All,50-64,Ratio,10.1,%%
S12000041,Angus,Local Authority,2018,All,16-64,Ratio,12.7,%%
S12000041,Angus,Local Authority,2018,Female,16-64,Ratio,13.4,%%
S12000041,Angus,Local Authority,2018,Male,16-64,Ratio,11.9,%%
S12000041,Angus,Local Authority,2018,All,35-49,Ratio,11.5,%%
S12000041,Angus,Local Authority,2018,All,50-64,Ratio,15.2,%%
S12000041,Angus,Local Authority,2018,Female,50-64,Ratio,15.9,%%
S12000041,Angus,Local Authority,2018,Male,50-64,Ratio,14.5,%%
S12000035,Argyll and Bute,Local Authority,2018,All,16-64,Ratio,10.1,%%
S12000035,Argyll and Bute,Local Authority,2018,Female,16-64,Ratio,11.3,%%
S12000035,Argyll and Bute,Local Authority,2018,Male,16-64,Ratio,9,%%
S12000035,Argyll and Bute,Local Authority,2018,All,50-64,Ratio,14.3,%%
S12000035,Argyll and Bute,Local Authority,2018,Male,50-64,Ratio,16.8,%%
S12000026,Scottish Borders,Local Authority,2018,All,16-64,Ratio,9.7,%%
S12000026,Scottish Borders,Local Authority,2018,Female,16-64,Ratio,7.9,%%
S12000026,Scottish Borders,Local Authority,2018,Male,16-64,Ratio,11.6,%%
S12000026,Scottish Borders,Local Authority,2018,All,50-64,Ratio,11.7,%%
S12000005,Clackmannanshire,Local Authority,2018,All,16-64,Ratio,12.9,%%
S12000005,Clackmannanshire,Local Authority,2018,Female,16-64,Ratio,13.4,%%
S12000005,Clackmannanshire,Local Authority,2018,Male,16-64,Ratio,12.4,%%
S12000005,Clackmannanshire,Local Authority,2018,All,50-64,Ratio,17.4,%%
S12000039,West Dunbartonshire,Local Authority,2018,All,16-64,Ratio,16.7,%%
S12000039,West Dunbartonshire,Local Authority,2018,Female,16-64,Ratio,17.7,%%
S12000039,West Dunbartonshire,Local Authority,2018,Male,16-64,Ratio,15.6,%%
S12000039,West Dunbartonshire,Local Authority,2018,All,35-49,Ratio,12.1,%%
S12000039,West Dunbartonshire,Local Authority,2018,All,50-64,Ratio,26.1,%%
S12000039,West Dunbartonshire,Local Authority,2018,Female,50-64,Ratio,26.3,%%
S12000039,West Dunbartonshire,Local Authority,2018,Male,50-64,Ratio,25.9,%%
S12000006,Dumfries and Galloway,Local Authority,2018,All,16-64,Ratio,10.9,%%
S12000006,Dumfries and Galloway,Local Authority,2018,Female,16-64,Ratio,10.3,%%
S12000006,Dumfries and Galloway,Local Authority,2018,Male,16-64,Ratio,11.5,%%
S12000006,Dumfries and Galloway,Local Authority,2018,All,50-64,Ratio,11.3,%%
S12000042,Dundee City,Local Authority,2018,All,16-64,Ratio,12.5,%%
S12000042,Dundee City,Local Authority,2018,Female,16-64,Ratio,11.8,%%
S12000042,Dundee City,Local Authority,2018,Male,16-64,Ratio,13.3,%%
S12000042,Dundee City,Local Authority,2018,All,35-49,Ratio,13.8,%%
S12000042,Dundee City,Local Authority,2018,All,50-64,Ratio,20.1,%%
S12000042,Dundee City,Local Authority,2018,Female,50-64,Ratio,18.9,%%
S12000042,Dundee City,Local Authority,2018,Male,50-64,Ratio,21.4,%%
S12000008,East Ayrshire,Local Authority,2018,All,16-64,Ratio,14.5,%%
S12000008,East Ayrshire,Local Authority,2018,Female,16-64,Ratio,16.1,%%
S12000008,East Ayrshire,Local Authority,2018,Male,16-64,Ratio,12.9,%%
S12000008,East Ayrshire,Local Authority,2018,All,35-49,Ratio,13,%%
S12000008,East Ayrshire,Local Authority,2018,All,50-64,Ratio,16.8,%%
S12000008,East Ayrshire,Local Authority,2018,Female,50-64,Ratio,20.4,%%
S12000045,East Dunbartonshire,Local Authority,2018,All,16-64,Ratio,5.9,%%
S12000045,East Dunbartonshire,Local Authority,2018,Male,16-64,Ratio,7.9,%%
S12000010,East Lothian,Local Authority,2018,All,16-64,Ratio,8.6,%%
S12000010,East Lothian,Local Authority,2018,Female,16-64,Ratio,8.3,%%
S12000010,East Lothian,Local Authority,2018,Male,16-64,Ratio,8.9,%%
S12000010,East Lothian,Local Authority,2018,All,50-64,Ratio,12,%%
S12000011,East Renfrewshire,Local Authority,2018,All,16-64,Ratio,6.5,%%
S12000036,City of Edinburgh,Local Authority,2018,All,16-64,Ratio,6.7,%%
S12000036,City of Edinburgh,Local Authority,2018,Female,16-64,Ratio,6.8,%%
S12000036,City of Edinburgh,Local Authority,2018,Male,16-64,Ratio,6.7,%%
S12000036,City of Edinburgh,Local Authority,2018,All,50-64,Ratio,11.1,%%
S12000014,Falkirk,Local Authority,2018,All,16-64,Ratio,12.8,%%
S12000014,Falkirk,Local Authority,2018,Female,16-64,Ratio,12.9,%%
S12000014,Falkirk,Local Authority,2018,Male,16-64,Ratio,12.7,%%
S12000014,Falkirk,Local Authority,2018,All,35-49,Ratio,9.8,%%
S12000014,Falkirk,Local Authority,2018,All,50-64,Ratio,15.7,%%
S12000014,Falkirk,Local Authority,2018,Female,50-64,Ratio,19.2,%%
S12000047,Fife,Local Authority,2018,All,16-64,Ratio,10.5,%%
S12000047,Fife,Local Authority,2018,Female,16-64,Ratio,11,%%
S12000047,Fife,Local Authority,2018,Male,16-64,Ratio,10.1,%%
S12000047,Fife,Local Authority,2018,All,50-64,Ratio,12.5,%%
S12000017,Highland,Local Authority,2018,All,16-64,Ratio,8.4,%%
S12000017,Highland,Local Authority,2018,Male,16-64,Ratio,11.2,%%
S12000018,Inverclyde,Local Authority,2018,All,16-64,Ratio,14.8,%%
S12000018,Inverclyde,Local Authority,2018,Female,16-64,Ratio,15.2,%%
S12000018,Inverclyde,Local Authority,2018,Male,16-64,Ratio,14.3,%%
S12000018,Inverclyde,Local Authority,2018,All,35-49,Ratio,13.7,%%
S12000018,Inverclyde,Local Authority,2018,All,50-64,Ratio,22.8,%%
S12000018,Inverclyde,Local Authority,2018,Female,50-64,Ratio,26.6,%%
S12000018,Inverclyde,Local Authority,2018,Male,50-64,Ratio,19,%%
S12000019,Midlothian,Local Authority,2018,All,16-64,Ratio,11.7,%%
S12000019,Midlothian,Local Authority,2018,Female,16-64,Ratio,10.7,%%
S12000019,Midlothian,Local Authority,2018,Male,16-64,Ratio,12.8,%%
S12000019,Midlothian,Local Authority,2018,All,50-64,Ratio,12.8,%%
S12000020,Moray,Local Authority,2018,All,16-64,Ratio,11.2,%%
S12000020,Moray,Local Authority,2018,Female,16-64,Ratio,7.8,%%
S12000020,Moray,Local Authority,2018,Male,16-64,Ratio,14.5,%%
S12000020,Moray,Local Authority,2018,All,35-49,Ratio,12.6,%%
S12000020,Moray,Local Authority,2018,All,50-64,Ratio,11.1,%%
S12000021,North Ayrshire,Local Authority,2018,All,16-64,Ratio,13.7,%%
S12000021,North Ayrshire,Local Authority,2018,Female,16-64,Ratio,14.1,%%
S12000021,North Ayrshire,Local Authority,2018,Male,16-64,Ratio,13.3,%%
S12000021,North Ayrshire,Local Authority,2018,All,50-64,Ratio,22.6,%%
S12000021,North Ayrshire,Local Authority,2018,Female,50-64,Ratio,27,%%
S12000021,North Ayrshire,Local Authority,2018,Male,50-64,Ratio,18,%%
S12000048,Perth and Kinross,Local Authority,2018,All,16-64,Ratio,8,%%
S12000048,Perth and Kinross,Local Authority,2018,Female,16-64,Ratio,6.9,%%
S12000048,Perth and Kinross,Local Authority,2018,Male,16-64,Ratio,9.1,%%
S12000048,Perth and Kinross,Local Authority,2018,All,50-64,Ratio,9.1,%%
S12000038,Renfrewshire,Local Authority,2018,All,16-64,Ratio,11.5,%%
S12000038,Renfrewshire,Local Authority,2018,Female,16-64,Ratio,11,%%
S12000038,Renfrewshire,Local Authority,2018,Male,16-64,Ratio,12,%%
S12000038,Renfrewshire,Local Authority,2018,All,35-49,Ratio,13,%%
S12000038,Renfrewshire,Local Authority,2018,All,50-64,Ratio,14.2,%%
S12000028,South Ayrshire,Local Authority,2018,All,16-64,Ratio,12.6,%%
S12000028,South Ayrshire,Local Authority,2018,Female,16-64,Ratio,12.4,%%
S12000028,South Ayrshire,Local Authority,2018,Male,16-64,Ratio,12.9,%%
S12000028,South Ayrshire,Local Authority,2018,All,50-64,Ratio,16.9,%%
S12000028,South Ayrshire,Local Authority,2018,Female,50-64,Ratio,17.4,%%
S12000029,South Lanarkshire,Local Authority,2018,All,16-64,Ratio,12.5,%%
S12000029,South Lanarkshire,Local Authority,2018,Female,16-64,Ratio,9.8,%%
S12000029,South Lanarkshire,Local Authority,2018,Male,16-64,Ratio,15.6,%%
S12000029,South Lanarkshire,Local Authority,2018,All,35-49,Ratio,10.8,%%
S12000029,South Lanarkshire,Local Authority,2018,All,50-64,Ratio,17.3,%%
S12000029,South Lanarkshire,Local Authority,2018,Female,50-64,Ratio,17.1,%%
S12000029,South Lanarkshire,Local Authority,2018,Male,50-64,Ratio,17.6,%%
S12000030,Stirling,Local Authority,2018,All,16-64,Ratio,9.2,%%
S12000030,Stirling,Local Authority,2018,Female,16-64,Ratio,7.7,%%
S12000030,Stirling,Local Authority,2018,Male,16-64,Ratio,10.8,%%
S12000030,Stirling,Local Authority,2018,All,35-49,Ratio,9.4,%%
S12000030,Stirling,Local Authority,2018,All,50-64,Ratio,13.1,%%
S12000040,West Lothian,Local Authority,2018,All,16-64,Ratio,12.9,%%
S12000040,West Lothian,Local Authority,2018,Female,16-64,Ratio,13.8,%%
S12000040,West Lothian,Local Authority,2018,Male,16-64,Ratio,11.9,%%
S12000040,West Lothian,Local Authority,2018,All,35-49,Ratio,9.1,%%
S12000040,West Lothian,Local Authority,2018,All,50-64,Ratio,18.9,%%
S12000040,West Lothian,Local Authority,2018,Female,50-64,Ratio,20.7,%%
S12000033,Aberdeen City,Local Authority,2019,All,16-64,Ratio,7.8,%%
S12000033,Aberdeen City,Local Authority,2019,Female,16-64,Ratio,7.7,%%
S12000033,Aberdeen City,Local Authority,2019,Male,16-64,Ratio,7.8,%%
S12000033,Aberdeen City,Local Authority,2019,All,50-64,Ratio,16.6,%%
S12000034,Aberdeenshire,Local Authority,2019,All,16-64,Ratio,6.7,%%
S12000041,Angus,Local Authority,2019,All,16-64,Ratio,10,%%
S12000041,Angus,Local Authority,2019,Female,16-64,Ratio,10.5,%%
S12000041,Angus,Local Authority,2019,Male,16-64,Ratio,9.5,%%
S12000041,Angus,Local Authority,2019,All,50-64,Ratio,9.8,%%
S12000041,Angus,Local Authority,2019,Female,50-64,Ratio,13.5,%%
S12000035,Argyll and Bute,Local Authority,2019,All,16-64,Ratio,9.5,%%
S12000035,Argyll and Bute,Local Authority,2019,Female,16-64,Ratio,7.2,%%
S12000035,Argyll and Bute,Local Authority,2019,Male,16-64,Ratio,11.8,%%
S12000035,Argyll and Bute,Local Authority,2019,All,50-64,Ratio,11.1,%%
S12000026,Scottish Borders,Local Authority,2019,All,16-64,Ratio,10.1,%%
S12000026,Scottish Borders,Local Authority,2019,Female,16-64,Ratio,9.1,%%
S12000026,Scottish Borders,Local Authority,2019,Male,16-64,Ratio,11.3,%%
S12000026,Scottish Borders,Local Authority,2019,All,50-64,Ratio,12,%%
S12000005,Clackmannanshire,Local Authority,2019,All,16-64,Ratio,12.7,%%
S12000005,Clackmannanshire,Local Authority,2019,Female,16-64,Ratio,13.7,%%
S12000005,Clackmannanshire,Local Authority,2019,Male,16-64,Ratio,11.7,%%
S12000005,Clackmannanshire,Local Authority,2019,All,50-64,Ratio,21.9,%%
S12000005,Clackmannanshire,Local Authority,2019,Female,50-64,Ratio,25.3,%%
S12000039,West Dunbartonshire,Local Authority,2019,All,16-64,Ratio,16.3,%%
S12000039,West Dunbartonshire,Local Authority,2019,Female,16-64,Ratio,16,%%
S12000039,West Dunbartonshire,Local Authority,2019,Male,16-64,Ratio,16.7,%%
S12000039,West Dunbartonshire,Local Authority,2019,All,35-49,Ratio,10.4,%%
S12000039,West Dunbartonshire,Local Authority,2019,All,50-64,Ratio,24,%%
S12000039,West Dunbartonshire,Local Authority,2019,Female,50-64,Ratio,24.2,%%
S12000039,West Dunbartonshire,Local Authority,2019,Male,50-64,Ratio,23.9,%%
S12000006,Dumfries and Galloway,Local Authority,2019,All,16-64,Ratio,11.4,%%
S12000006,Dumfries and Galloway,Local Authority,2019,Female,16-64,Ratio,11.4,%%
S12000006,Dumfries and Galloway,Local Authority,2019,Male,16-64,Ratio,11.5,%%
S12000006,Dumfries and Galloway,Local Authority,2019,All,50-64,Ratio,13.6,%%
S12000006,Dumfries and Galloway,Local Authority,2019,Female,50-64,Ratio,15.3,%%
S12000042,Dundee City,Local Authority,2019,All,16-64,Ratio,10.1,%%
S12000042,Dundee City,Local Authority,2019,Female,16-64,Ratio,8.4,%%
S12000042,Dundee City,Local Authority,2019,Male,16-64,Ratio,12,%%
S12000042,Dundee City,Local Authority,2019,All,50-64,Ratio,13.5,%%
S12000008,East Ayrshire,Local Authority,2019,All,16-64,Ratio,10.5,%%
S12000008,East Ayrshire,Local Authority,2019,Female,16-64,Ratio,9.5,%%
S12000008,East Ayrshire,Local Authority,2019,Male,16-64,Ratio,11.6,%%
S12000008,East Ayrshire,Local Authority,2019,All,50-64,Ratio,16,%%
S12000045,East Dunbartonshire,Local Authority,2019,All,16-64,Ratio,6.7,%%
S12000045,East Dunbartonshire,Local Authority,2019,Female,16-64,Ratio,6.9,%%
S12000045,East Dunbartonshire,Local Authority,2019,Male,16-64,Ratio,6.6,%%
S12000045,East Dunbartonshire,Local Authority,2019,All,50-64,Ratio,8.3,%%
S12000010,East Lothian,Local Authority,2019,All,16-64,Ratio,9.2,%%
S12000010,East Lothian,Local Authority,2019,Female,16-64,Ratio,8.7,%%
S12000010,East Lothian,Local Authority,2019,Male,16-64,Ratio,9.7,%%
S12000010,East Lothian,Local Authority,2019,All,50-64,Ratio,14.1,%%
S12000011,East Renfrewshire,Local Authority,2019,All,16-64,Ratio,7,%%
S12000011,East Renfrewshire,Local Authority,2019,All,50-64,Ratio,10.2,%%
S12000036,City of Edinburgh,Local Authority,2019,All,16-64,Ratio,7.4,%%
S12000036,City of Edinburgh,Local Authority,2019,Female,16-64,Ratio,8.8,%%
S12000036,City of Edinburgh,Local Authority,2019,Male,16-64,Ratio,5.9,%%
S12000036,City of Edinburgh,Local Authority,2019,All,50-64,Ratio,11,%%
S12000014,Falkirk,Local Authority,2019,All,16-64,Ratio,18.1,%%
S12000014,Falkirk,Local Authority,2019,Female,16-64,Ratio,17.9,%%
S12000014,Falkirk,Local Authority,2019,Male,16-64,Ratio,18.3,%%
S12000014,Falkirk,Local Authority,2019,All,35-49,Ratio,16.1,%%
S12000014,Falkirk,Local Authority,2019,All,50-64,Ratio,24.6,%%
S12000014,Falkirk,Local Authority,2019,Female,50-64,Ratio,25.4,%%
S12000014,Falkirk,Local Authority,2019,Male,50-64,Ratio,23.8,%%
S12000017,Highland,Local Authority,2019,All,16-64,Ratio,9.8,%%
S12000017,Highland,Local Authority,2019,All,50-64,Ratio,9.7,%%
S12000018,Inverclyde,Local Authority,2019,All,16-64,Ratio,12.2,%%
S12000018,Inverclyde,Local Authority,2019,Female,16-64,Ratio,11,%%
S12000018,Inverclyde,Local Authority,2019,Male,16-64,Ratio,13.5,%%
S12000018,Inverclyde,Local Authority,2019,All,50-64,Ratio,20.3,%%
S12000018,Inverclyde,Local Authority,2019,Female,50-64,Ratio,20.1,%%
S12000018,Inverclyde,Local Authority,2019,Male,50-64,Ratio,20.4,%%
S12000019,Midlothian,Local Authority,2019,All,16-64,Ratio,10.4,%%
S12000019,Midlothian,Local Authority,2019,Female,16-64,Ratio,9.9,%%
S12000019,Midlothian,Local Authority,2019,Male,16-64,Ratio,11,%%
S12000019,Midlothian,Local Authority,2019,All,50-64,Ratio,15.3,%%
S12000019,Midlothian,Local Authority,2019,Female,50-64,Ratio,16.3,%%
S12000020,Moray,Local Authority,2019,All,16-64,Ratio,11.6,%%
S12000020,Moray,Local Authority,2019,Female,16-64,Ratio,10.7,%%
S12000020,Moray,Local Authority,2019,Male,16-64,Ratio,12.5,%%
S12000020,Moray,Local Authority,2019,All,50-64,Ratio,15.3,%%
S12000020,Moray,Local Authority,2019,Female,50-64,Ratio,17,%%
S12000021,North Ayrshire,Local Authority,2019,All,16-64,Ratio,12.6,%%
S12000021,North Ayrshire,Local Authority,2019,Female,16-64,Ratio,10.4,%%
S12000021,North Ayrshire,Local Authority,2019,Male,16-64,Ratio,15.1,%%
S12000021,North Ayrshire,Local Authority,2019,All,50-64,Ratio,18.9,%%
S12000021,North Ayrshire,Local Authority,2019,Female,50-64,Ratio,19,%%
S12000021,North Ayrshire,Local Authority,2019,Male,50-64,Ratio,18.8,%%
S12000038,Renfrewshire,Local Authority,2019,All,16-64,Ratio,10.5,%%
S12000038,Renfrewshire,Local Authority,2019,Female,16-64,Ratio,10.6,%%
S12000038,Renfrewshire,Local Authority,2019,Male,16-64,Ratio,10.3,%%
S12000038,Renfrewshire,Local Authority,2019,All,50-64,Ratio,15.7,%%
S12000038,Renfrewshire,Local Authority,2019,Male,50-64,Ratio,17.3,%%
S12000028,South Ayrshire,Local Authority,2019,All,16-64,Ratio,10.2,%%
S12000028,South Ayrshire,Local Authority,2019,Female,16-64,Ratio,11.3,%%
S12000028,South Ayrshire,Local Authority,2019,Male,16-64,Ratio,9,%%
S12000028,South Ayrshire,Local Authority,2019,All,50-64,Ratio,15.6,%%
S12000028,South Ayrshire,Local Authority,2019,Female,50-64,Ratio,18.7,%%
S12000029,South Lanarkshire,Local Authority,2019,All,16-64,Ratio,13.1,%%
S12000029,South Lanarkshire,Local Authority,2019,Female,16-64,Ratio,9.8,%%
S12000029,South Lanarkshire,Local Authority,2019,Male,16-64,Ratio,16.6,%%
S12000029,South Lanarkshire,Local Authority,2019,All,50-64,Ratio,19.1,%%
S12000029,South Lanarkshire,Local Authority,2019,Male,50-64,Ratio,21.5,%%
S12000030,Stirling,Local Authority,2019,All,16-64,Ratio,12,%%
S12000030,Stirling,Local Authority,2019,Female,16-64,Ratio,10.1,%%
S12000030,Stirling,Local Authority,2019,Male,16-64,Ratio,14.2,%%
S12000030,Stirling,Local Authority,2019,All,50-64,Ratio,14.2,%%
S12000040,West Lothian,Local Authority,2019,All,16-64,Ratio,14.7,%%
S12000040,West Lothian,Local Authority,2019,Female,16-64,Ratio,15.4,%%
S12000040,West Lothian,Local Authority,2019,Male,16-64,Ratio,13.9,%%
S12000040,West Lothian,Local Authority,2019,All,35-49,Ratio,10.5,%%
S12000040,West Lothian,Local Authority,2019,All,50-64,Ratio,20.3,%%
S12000040,West Lothian,Local Authority,2019,Female,50-64,Ratio,22.5,%%
S12000040,West Lothian,Local Authority,2019,Male,50-64,Ratio,17.9,%%
S12000047,Fife,Local Authority,2019,All,16-64,Ratio,10.1,%%
S12000047,Fife,Local Authority,2019,Female,16-64,Ratio,10,%%
S12000047,Fife,Local Authority,2019,Male,16-64,Ratio,10.2,%%
S12000047,Fife,Local Authority,2019,All,50-64,Ratio,10.6,%%
S12000048,Perth and Kinross,Local Authority,2019,All,16-64,Ratio,7.8,%%
S12000048,Perth and Kinross,Local Authority,2019,Female,16-64,Ratio,7.8,%%
S12000049,Glasgow City,Local Authority,2004,All,16-24,Count,14000,Persons
S12000049,Glasgow City,Local Authority,2004,Male,16-24,Count,8400,Persons
S12000049,Glasgow City,Local Authority,2004,All,16-64,Count,90900,Persons
S12000049,Glasgow City,Local Authority,2004,Female,16-64,Count,48900,Persons
S12000049,Glasgow City,Local Authority,2004,Male,16-64,Count,42100,Persons
S12000049,Glasgow City,Local Authority,2004,All,25-34,Count,12100,Persons
S12000049,Glasgow City,Local Authority,2004,All,35-49,Count,33900,Persons
S12000049,Glasgow City,Local Authority,2004,Female,35-49,Count,20500,Persons
S12000049,Glasgow City,Local Authority,2004,Male,35-49,Count,13400,Persons
S12000049,Glasgow City,Local Authority,2004,All,50-64,Count,31000,Persons
S12000049,Glasgow City,Local Authority,2004,Female,50-64,Count,16400,Persons
S12000049,Glasgow City,Local Authority,2004,Male,50-64,Count,14600,Persons
S12000050,North Lanarkshire,Local Authority,2004,All,16-24,Count,7300,Persons
S12000050,North Lanarkshire,Local Authority,2004,Female,16-24,Count,3400,Persons
S12000050,North Lanarkshire,Local Authority,2004,Male,16-24,Count,4000,Persons
S12000050,North Lanarkshire,Local Authority,2004,All,16-64,Count,56800,Persons
S12000050,North Lanarkshire,Local Authority,2004,Female,16-64,Count,30500,Persons
S12000050,North Lanarkshire,Local Authority,2004,Male,16-64,Count,26300,Persons
S12000050,North Lanarkshire,Local Authority,2004,All,25-34,Count,9400,Persons
S12000050,North Lanarkshire,Local Authority,2004,Female,25-34,Count,4900,Persons
S12000050,North Lanarkshire,Local Authority,2004,Male,25-34,Count,4500,Persons
S12000050,North Lanarkshire,Local Authority,2004,All,35-49,Count,22100,Persons
S12000050,North Lanarkshire,Local Authority,2004,Female,35-49,Count,12500,Persons
S12000050,North Lanarkshire,Local Authority,2004,Male,35-49,Count,9600,Persons
S12000050,North Lanarkshire,Local Authority,2004,All,50-64,Count,17900,Persons
S12000050,North Lanarkshire,Local Authority,2004,Female,50-64,Count,9700,Persons
S12000050,North Lanarkshire,Local Authority,2004,Male,50-64,Count,8300,Persons
S12000049,Glasgow City,Local Authority,2005,All,16-24,Count,15100,Persons
S12000049,Glasgow City,Local Authority,2005,Male,16-24,Count,9400,Persons
S12000049,Glasgow City,Local Authority,2005,All,16-64,Count,97500,Persons
S12000049,Glasgow City,Local Authority,2005,Female,16-64,Count,49400,Persons
S12000049,Glasgow City,Local Authority,2005,Male,16-64,Count,48200,Persons
S12000049,Glasgow City,Local Authority,2005,All,25-34,Count,14300,Persons
S12000049,Glasgow City,Local Authority,2005,Female,25-34,Count,7700,Persons
S12000049,Glasgow City,Local Authority,2005,All,35-49,Count,35500,Persons
S12000049,Glasgow City,Local Authority,2005,Female,35-49,Count,19100,Persons
S12000049,Glasgow City,Local Authority,2005,Male,35-49,Count,16400,Persons
S12000049,Glasgow City,Local Authority,2005,All,50-64,Count,32600,Persons
S12000049,Glasgow City,Local Authority,2005,Female,50-64,Count,16900,Persons
S12000049,Glasgow City,Local Authority,2005,Male,50-64,Count,15700,Persons
S12000050,North Lanarkshire,Local Authority,2005,All,16-24,Count,6900,Persons
S12000050,North Lanarkshire,Local Authority,2005,All,16-64,Count,58800,Persons
S12000050,North Lanarkshire,Local Authority,2005,Female,16-64,Count,29900,Persons
S12000050,North Lanarkshire,Local Authority,2005,Male,16-64,Count,28900,Persons
S12000050,North Lanarkshire,Local Authority,2005,All,25-34,Count,9500,Persons
S12000050,North Lanarkshire,Local Authority,2005,Female,25-34,Count,4800,Persons
S12000050,North Lanarkshire,Local Authority,2005,Male,25-34,Count,4700,Persons
S12000050,North Lanarkshire,Local Authority,2005,All,35-49,Count,21000,Persons
S12000050,North Lanarkshire,Local Authority,2005,Female,35-49,Count,11900,Persons
S12000050,North Lanarkshire,Local Authority,2005,Male,35-49,Count,9100,Persons
S12000050,North Lanarkshire,Local Authority,2005,All,50-64,Count,21400,Persons
S12000050,North Lanarkshire,Local Authority,2005,Female,50-64,Count,10200,Persons
S12000050,North Lanarkshire,Local Authority,2005,Male,50-64,Count,11200,Persons
S12000049,Glasgow City,Local Authority,2006,All,16-24,Count,11000,Persons
S12000049,Glasgow City,Local Authority,2006,All,16-64,Count,86600,Persons
S12000049,Glasgow City,Local Authority,2006,Female,16-64,Count,49500,Persons
S12000049,Glasgow City,Local Authority,2006,Male,16-64,Count,37100,Persons
S12000049,Glasgow City,Local Authority,2006,All,25-34,Count,11100,Persons
S12000049,Glasgow City,Local Authority,2006,Female,25-34,Count,6500,Persons
S12000049,Glasgow City,Local Authority,2006,All,35-49,Count,31300,Persons
S12000049,Glasgow City,Local Authority,2006,Female,35-49,Count,19400,Persons
S12000049,Glasgow City,Local Authority,2006,Male,35-49,Count,11900,Persons
S12000049,Glasgow City,Local Authority,2006,All,50-64,Count,33200,Persons
S12000049,Glasgow City,Local Authority,2006,Female,50-64,Count,19000,Persons
S12000049,Glasgow City,Local Authority,2006,Male,50-64,Count,14100,Persons
S12000050,North Lanarkshire,Local Authority,2006,All,16-24,Count,8400,Persons
S12000050,North Lanarkshire,Local Authority,2006,Male,16-24,Count,5600,Persons
S12000050,North Lanarkshire,Local Authority,2006,All,16-64,Count,56100,Persons
S12000050,North Lanarkshire,Local Authority,2006,Female,16-64,Count,30000,Persons
S12000050,North Lanarkshire,Local Authority,2006,Male,16-64,Count,26000,Persons
S12000050,North Lanarkshire,Local Authority,2006,All,25-34,Count,8600,Persons
S12000050,North Lanarkshire,Local Authority,2006,Female,25-34,Count,5600,Persons
S12000050,North Lanarkshire,Local Authority,2006,All,35-49,Count,19000,Persons
S12000050,North Lanarkshire,Local Authority,2006,Female,35-49,Count,10200,Persons
S12000050,North Lanarkshire,Local Authority,2006,Male,35-49,Count,8800,Persons
S12000050,North Lanarkshire,Local Authority,2006,All,50-64,Count,20100,Persons
S12000050,North Lanarkshire,Local Authority,2006,Female,50-64,Count,11400,Persons
S12000050,North Lanarkshire,Local Authority,2006,Male,50-64,Count,8600,Persons
S12000049,Glasgow City,Local Authority,2007,All,16-24,Count,13300,Persons
S12000049,Glasgow City,Local Authority,2007,Female,16-24,Count,7300,Persons
S12000049,Glasgow City,Local Authority,2007,All,16-64,Count,91000,Persons
S12000049,Glasgow City,Local Authority,2007,Female,16-64,Count,48700,Persons
S12000049,Glasgow City,Local Authority,2007,Male,16-64,Count,42300,Persons
S12000049,Glasgow City,Local Authority,2007,All,25-34,Count,16100,Persons
S12000049,Glasgow City,Local Authority,2007,Female,25-34,Count,8600,Persons
