area_code,reference_area,area_type,year,gender,age,measure_type,value,units
S12000038,Renfrewshire,local authority,2014,Male,50-64,Count,2700,persons
S12000038,Renfrewshire,local authority,2014,All,35-49,Ratio,9.8,%%
S12000038,Renfrewshire,local authority,2014,Male,16-64,Count,6200,persons
S12000038,Renfrewshire,local authority,2014,Female,50-64,Ratio,23.5,%%
S12000038,Renfrewshire,local authority,2014,All,35-49,Count,3500,persons
S12000038,Renfrewshire,local authority,2014,Female,16-64,Ratio,12.8,%%
S12000038,Renfrewshire,local authority,2014,Female,16-64,Count,7400,persons
S12000038,Renfrewshire,local authority,2014,All,16-64,Ratio,12.3,%%
S12000038,Renfrewshire,local authority,2014,Female,50-64,Count,4500,persons
S12000038,Renfrewshire,local authority,2014,Male,50-64,Ratio,16.9,%%
S12000038,Renfrewshire,local authority,2014,All,50-64,Count,7200,persons
S12000038,Renfrewshire,local authority,2014,All,50-64,Ratio,20.5,%%
S12000039,West Dunbartonshire,local authority,2014,Male,16-64,Count,4900,persons
S12000039,West Dunbartonshire,local authority,2014,All,35-49,Ratio,16.2,%%
S12000039,West Dunbartonshire,local authority,2014,All,35-49,Count,2700,persons
S12000039,West Dunbartonshire,local authority,2014,Female,50-64,Ratio,30.4,%%
S12000039,West Dunbartonshire,local authority,2014,All,16-64,Count,10300,persons
S12000039,West Dunbartonshire,local authority,2014,All,50-64,Ratio,27.9,%%
S12000039,West Dunbartonshire,local authority,2014,Female,16-64,Count,5400,persons
S12000039,West Dunbartonshire,local authority,2014,Male,35-49,Ratio,20.5,%%
S12000039,West Dunbartonshire,local authority,2014,Female,50-64,Count,3200,persons
S12000039,West Dunbartonshire,local authority,2014,Male,16-64,Ratio,18.2,%%
S12000039,West Dunbartonshire,local authority,2014,Male,50-64,Count,2300,persons
S12000039,West Dunbartonshire,local authority,2014,Female,16-64,Ratio,18.6,%%
S12000039,West Dunbartonshire,local authority,2014,Male,35-49,Count,1600,persons
S12000039,West Dunbartonshire,local authority,2014,Male,50-64,Ratio,25.1,%%
S12000039,West Dunbartonshire,local authority,2014,All,50-64,Count,5500,persons
S12000039,West Dunbartonshire,local authority,2014,All,16-64,Ratio,18.4,%%
S12000040,West Lothian,local authority,2014,All,50-64,Count,6200,persons
S12000040,West Lothian,local authority,2014,All,16-64,Ratio,11.1,%%
S12000040,West Lothian,local authority,2014,All,35-49,Count,3200,persons
S12000040,West Lothian,local authority,2014,Female,50-64,Ratio,20.8,%%
S12000040,West Lothian,local authority,2014,Male,50-64,Count,2600,persons
S12000040,West Lothian,local authority,2014,All,50-64,Ratio,18.8,%%
S12000040,West Lothian,local authority,2014,Female,50-64,Count,3600,persons
S12000040,West Lothian,local authority,2014,Male,50-64,Ratio,16.6,%%
S12000040,West Lothian,local authority,2014,Female,16-64,Count,6600,persons
S12000040,West Lothian,local authority,2014,Male,16-64,Ratio,11,%%
S12000040,West Lothian,local authority,2014,All,16-64,Count,12700,persons
S12000040,West Lothian,local authority,2014,Female,16-64,Ratio,11.3,%%
S12000040,West Lothian,local authority,2014,Male,16-64,Count,6100,persons
S12000040,West Lothian,local authority,2014,All,35-49,Ratio,7.9,%%
S12000041,Angus,local authority,2014,Female,16-64,Count,4200,persons
S12000041,Angus,local authority,2014,Male,16-64,Ratio,10.1,%%
S12000041,Angus,local authority,2014,Male,16-64,Count,3300,persons
S12000041,Angus,local authority,2014,All,50-64,Ratio,12.9,%%
S12000041,Angus,local authority,2014,All,16-64,Count,7500,persons
S12000041,Angus,local authority,2014,All,16-64,Ratio,10.9,%%
S12000041,Angus,local authority,2014,Female,50-64,Count,1900,persons
S12000041,Angus,local authority,2014,Female,16-64,Ratio,11.7,%%
S12000041,Angus,local authority,2014,All,50-64,Count,3200,persons
S12000041,Angus,local authority,2014,Female,50-64,Ratio,15,%%
S12000042,Dundee City,local authority,2014,Female,16-64,Count,8100,persons
S12000042,Dundee City,local authority,2014,Female,35-49,Ratio,26.7,%%
S12000042,Dundee City,local authority,2014,Male,16-64,Count,8100,persons
S12000042,Dundee City,local authority,2014,All,50-64,Ratio,27.5,%%
S12000042,Dundee City,local authority,2014,All,16-64,Count,16200,persons
S12000042,Dundee City,local authority,2014,Male,16-64,Ratio,17.9,%%
S12000042,Dundee City,local authority,2014,Female,50-64,Count,3900,persons
S12000042,Dundee City,local authority,2014,All,35-49,Ratio,21,%%
S12000042,Dundee City,local authority,2014,All,50-64,Count,7200,persons
S12000042,Dundee City,local authority,2014,All,16-64,Ratio,17.4,%%
S12000042,Dundee City,local authority,2014,Male,50-64,Count,3300,persons
S12000042,Dundee City,local authority,2014,Female,16-64,Ratio,16.9,%%
S12000042,Dundee City,local authority,2014,All,35-49,Count,4900,persons
S12000042,Dundee City,local authority,2014,Female,50-64,Ratio,27.6,%%
S12000042,Dundee City,local authority,2014,Female,35-49,Count,3100,persons
S12000042,Dundee City,local authority,2014,Male,50-64,Ratio,27.5,%%
S12000045,East Dunbartonshire,local authority,2014,Male,16-64,Count,2800,persons
S12000045,East Dunbartonshire,local authority,2014,Male,16-64,Ratio,8.7,%%
S12000045,East Dunbartonshire,local authority,2014,All,50-64,Count,2200,persons
S12000045,East Dunbartonshire,local authority,2014,All,16-64,Ratio,7,%%
S12000045,East Dunbartonshire,local authority,2014,All,16-64,Count,4500,persons
S12000045,East Dunbartonshire,local authority,2014,All,50-64,Ratio,9.4,%%
S12000047,Fife,local authority,2014,All,50-64,Count,10300,persons
S12000047,Fife,local authority,2014,Female,16-64,Ratio,9.5,%%
S12000047,Fife,local authority,2014,Male,16-64,Count,7300,persons
S12000047,Fife,local authority,2014,Male,16-64,Ratio,6.8,%%
S12000047,Fife,local authority,2014,Female,50-64,Count,7000,persons
S12000047,Fife,local authority,2014,All,16-64,Ratio,8.2,%%
S12000047,Fife,local authority,2014,All,16-64,Count,18500,persons
S12000047,Fife,local authority,2014,All,50-64,Ratio,13.8,%%
S12000047,Fife,local authority,2014,Female,16-64,Count,11200,persons
S12000047,Fife,local authority,2014,Female,50-64,Ratio,18.7,%%
S12000048,Perth and Kinross,local authority,2014,Male,16-64,Count,3700,persons
S12000048,Perth and Kinross,local authority,2014,Male,16-64,Ratio,8.6,%%
S12000048,Perth and Kinross,local authority,2014,All,50-64,Count,3600,persons
S12000048,Perth and Kinross,local authority,2014,All,50-64,Ratio,12.2,%%
S12000048,Perth and Kinross,local authority,2014,All,16-64,Count,7900,persons
S12000048,Perth and Kinross,local authority,2014,All,16-64,Ratio,8.9,%%
S12000048,Perth and Kinross,local authority,2014,Female,16-64,Count,4200,persons
S12000048,Perth and Kinross,local authority,2014,Female,16-64,Ratio,9.2,%%
S12000049,Glasgow City,local authority,2014,Male,16-64,Ratio,20.8,%%
S12000049,Glasgow City,local authority,2014,Female,16-64,Ratio,16.9,%%
S12000049,Glasgow City,local authority,2014,All,35-49,Ratio,19,%%
S12000049,Glasgow City,local authority,2014,All,16-24,Ratio,16.8,%%
S12000049,Glasgow City,local authority,2014,All,16-64,Ratio,18.8,%%
S12000049,Glasgow City,local authority,2014,Female,50-64,Ratio,28.7,%%
S12000049,Glasgow City,local authority,2014,Male,50-64,Ratio,28.3,%%
S12000049,Glasgow City,local authority,2014,Female,35-49,Ratio,18.2,%%
S12000049,Glasgow City,local authority,2014,All,50-64,Ratio,28.5,%%
S12000049,Glasgow City,local authority,2014,Female,35-49,Count,10900,persons
S12000049,Glasgow City,local authority,2014,All,50-64,Count,27600,persons
S12000049,Glasgow City,local authority,2014,All,35-49,Count,21500,persons
S12000049,Glasgow City,local authority,2014,Male,50-64,Count,13700,persons
S12000049,Glasgow City,local authority,2014,Female,50-64,Count,13900,persons
S12000049,Glasgow City,local authority,2014,All,16-64,Count,74400,persons
S12000049,Glasgow City,local authority,2014,All,16-24,Count,13500,persons
S12000049,Glasgow City,local authority,2014,Male,16-64,Count,39800,persons
S12000049,Glasgow City,local authority,2014,Female,16-64,Count,34600,persons
S12000050,North Lanarkshire,local authority,2014,Male,50-64,Count,8100,persons
S12000050,North Lanarkshire,local authority,2014,Male,16-64,Ratio,15.8,%%
S12000050,North Lanarkshire,local authority,2014,All,35-49,Ratio,11.6,%%
S12000050,North Lanarkshire,local authority,2014,All,16-64,Ratio,16.1,%%
S12000050,North Lanarkshire,local authority,2014,Female,16-64,Ratio,16.4,%%
S12000050,North Lanarkshire,local authority,2014,Female,50-64,Ratio,30.8,%%
S12000050,North Lanarkshire,local authority,2014,Male,50-64,Ratio,25.7,%%
S12000050,North Lanarkshire,local authority,2014,All,50-64,Ratio,28.5,%%
S12000050,North Lanarkshire,local authority,2014,All,50-64,Count,19600,persons
S12000050,North Lanarkshire,local authority,2014,All,35-49,Count,8000,persons
S12000050,North Lanarkshire,local authority,2014,Female,50-64,Count,11500,persons
S12000050,North Lanarkshire,local authority,2014,Female,16-64,Count,18400,persons
S12000050,North Lanarkshire,local authority,2014,All,16-64,Count,34800,persons
S12000050,North Lanarkshire,local authority,2014,Male,16-64,Count,16400,persons
S12000005,Clackmannanshire,local authority,2015,All,16-64,Count,3300,persons
S12000005,Clackmannanshire,local authority,2015,Female,16-64,Ratio,12.6,%%
S12000005,Clackmannanshire,local authority,2015,Female,16-64,Count,2000,persons
S12000005,Clackmannanshire,local authority,2015,All,50-64,Ratio,17.1,%%
S12000005,Clackmannanshire,local authority,2015,All,50-64,Count,1700,persons
S12000005,Clackmannanshire,local authority,2015,All,16-64,Ratio,10.3,%%
S12000006,Dumfries and Galloway,local authority,2015,Female,50-64,Count,3600,persons
S12000006,Dumfries and Galloway,local authority,2015,All,50-64,Ratio,15.5,%%
S12000006,Dumfries and Galloway,local authority,2015,Male,50-64,Count,1800,persons
S12000006,Dumfries and Galloway,local authority,2015,All,35-49,Ratio,11.5,%%
S12000006,Dumfries and Galloway,local authority,2015,Female,16-64,Count,6100,persons
S12000006,Dumfries and Galloway,local authority,2015,Male,50-64,Ratio,11.1,%%
S12000006,Dumfries and Galloway,local authority,2015,Male,16-64,Count,4900,persons
S12000006,Dumfries and Galloway,local authority,2015,Female,50-64,Ratio,19.6,%%
S12000006,Dumfries and Galloway,local authority,2015,All,16-64,Count,11000,persons
S12000006,Dumfries and Galloway,local authority,2015,Female,16-64,Ratio,13.4,%%
S12000006,Dumfries and Galloway,local authority,2015,All,50-64,Count,5400,persons
S12000006,Dumfries and Galloway,local authority,2015,All,16-64,Ratio,12.7,%%
S12000006,Dumfries and Galloway,local authority,2015,All,35-49,Count,2800,persons
S12000006,Dumfries and Galloway,local authority,2015,Male,16-64,Ratio,11.9,%%
S12000008,East Ayrshire,local authority,2015,All,50-64,Count,5300,persons
S12000008,East Ayrshire,local authority,2015,All,50-64,Ratio,20.9,%%
S12000008,East Ayrshire,local authority,2015,Female,50-64,Count,3300,persons
S12000008,East Ayrshire,local authority,2015,Female,35-49,Ratio,17.5,%%
S12000008,East Ayrshire,local authority,2015,All,35-49,Count,4200,persons
S12000008,East Ayrshire,local authority,2015,Male,50-64,Ratio,16.1,%%
S12000008,East Ayrshire,local authority,2015,Female,35-49,Count,2200,persons
S12000008,East Ayrshire,local authority,2015,Female,50-64,Ratio,25.7,%%
S12000008,East Ayrshire,local authority,2015,Female,16-64,Count,7000,persons
S12000008,East Ayrshire,local authority,2015,Female,16-64,Ratio,18.3,%%
S12000008,East Ayrshire,local authority,2015,All,16-64,Count,13400,persons
S12000008,East Ayrshire,local authority,2015,All,16-64,Ratio,17.8,%%
S12000008,East Ayrshire,local authority,2015,Male,50-64,Count,2000,persons
S12000008,East Ayrshire,local authority,2015,All,35-49,Ratio,17.9,%%
S12000008,East Ayrshire,local authority,2015,Male,16-64,Count,6300,persons
S12000008,East Ayrshire,local authority,2015,Male,16-64,Ratio,17.3,%%
S12000010,East Lothian,local authority,2015,Female,16-64,Count,3400,persons
S12000010,East Lothian,local authority,2015,Female,16-64,Ratio,10.6,%%
S12000010,East Lothian,local authority,2015,All,50-64,Count,2000,persons
S12000010,East Lothian,local authority,2015,All,50-64,Ratio,10,%%
S12000010,East Lothian,local authority,2015,All,16-64,Count,5100,persons
S12000010,East Lothian,local authority,2015,All,16-64,Ratio,8.2,%%
S12000011,East Renfrewshire,local authority,2015,Male,16-64,Count,2100,persons
S12000011,East Renfrewshire,local authority,2015,Male,16-64,Ratio,7.9,%%
S12000011,East Renfrewshire,local authority,2015,All,50-64,Count,1800,persons
S12000011,East Renfrewshire,local authority,2015,All,50-64,Ratio,9.6,%%
S12000011,East Renfrewshire,local authority,2015,All,16-64,Count,3800,persons
S12000011,East Renfrewshire,local authority,2015,All,16-64,Ratio,6.8,%%
S12000014,Falkirk,local authority,2015,All,50-64,Count,6300,persons
S12000014,Falkirk,local authority,2015,All,50-64,Ratio,18.8,%%
S12000014,Falkirk,local authority,2015,All,35-49,Count,2500,persons
S12000014,Falkirk,local authority,2015,All,35-49,Ratio,8.1,%%
S12000014,Falkirk,local authority,2015,Male,50-64,Count,2700,persons
S12000014,Falkirk,local authority,2015,Male,50-64,Ratio,16.6,%%
S12000014,Falkirk,local authority,2015,Female,50-64,Count,3600,persons
S12000014,Falkirk,local authority,2015,Female,50-64,Ratio,20.9,%%
S12000014,Falkirk,local authority,2015,Female,16-64,Count,6500,persons
S12000014,Falkirk,local authority,2015,Female,16-64,Ratio,12.7,%%
S12000014,Falkirk,local authority,2015,All,16-64,Count,12200,persons
S12000014,Falkirk,local authority,2015,All,16-64,Ratio,12.3,%%
S12000014,Falkirk,local authority,2015,Male,16-64,Count,5700,persons
S12000014,Falkirk,local authority,2015,Male,16-64,Ratio,11.8,%%
S12000017,Highland,local authority,2015,All,35-49,Count,5300,persons
S12000017,Highland,local authority,2015,All,35-49,Ratio,13.2,%%
S12000017,Highland,local authority,2015,Male,16-64,Count,8600,persons
S12000017,Highland,local authority,2015,Male,16-64,Ratio,12.2,%%
S12000017,Highland,local authority,2015,All,50-64,Count,4600,persons
S12000017,Highland,local authority,2015,All,50-64,Ratio,8.6,%%
S12000017,Highland,local authority,2015,All,16-64,Count,13800,persons
S12000017,Highland,local authority,2015,All,16-64,Ratio,9.8,%%
S12000017,Highland,local authority,2015,Female,16-64,Count,5300,persons
S12000017,Highland,local authority,2015,Female,16-64,Ratio,7.4,%%
S12000018,Inverclyde,local authority,2015,Female,16-64,Count,4500,persons
S12000018,Inverclyde,local authority,2015,All,50-64,Ratio,24.3,%%
S12000018,Inverclyde,local authority,2015,Male,16-64,Count,3800,persons
S12000018,Inverclyde,local authority,2015,All,35-49,Ratio,16.2,%%
S12000018,Inverclyde,local authority,2015,All,16-64,Count,8300,persons
S12000018,Inverclyde,local authority,2015,Male,50-64,Ratio,21.7,%%
S12000018,Inverclyde,local authority,2015,Female,50-64,Count,2500,persons
S12000018,Inverclyde,local authority,2015,Female,50-64,Ratio,26.6,%%
S12000018,Inverclyde,local authority,2015,Male,50-64,Count,1800,persons
S12000018,Inverclyde,local authority,2015,Female,16-64,Ratio,17.8,%%
S12000018,Inverclyde,local authority,2015,All,35-49,Count,2300,persons
S12000018,Inverclyde,local authority,2015,All,16-64,Ratio,17.2,%%
S12000018,Inverclyde,local authority,2015,All,50-64,Count,4300,persons
S12000018,Inverclyde,local authority,2015,Male,16-64,Ratio,16.6,%%
S12000019,Midlothian,local authority,2015,Male,16-64,Count,2700,persons
S12000019,Midlothian,local authority,2015,Male,16-64,Ratio,10.6,%%
S12000019,Midlothian,local authority,2015,All,50-64,Count,2300,persons
S12000019,Midlothian,local authority,2015,All,50-64,Ratio,13.6,%%
S12000019,Midlothian,local authority,2015,All,16-64,Count,5500,persons
S12000019,Midlothian,local authority,2015,All,16-64,Ratio,10.3,%%
S12000019,Midlothian,local authority,2015,Female,16-64,Count,2800,persons
S12000019,Midlothian,local authority,2015,Female,16-64,Ratio,10,%%
S12000020,Moray,local authority,2015,Male,16-64,Count,4700,persons
S12000020,Moray,local authority,2015,All,50-64,Ratio,18.5,%%
S12000020,Moray,local authority,2015,All,35-49,Count,1800,persons
S12000020,Moray,local authority,2015,All,35-49,Ratio,9.7,%%
S12000020,Moray,local authority,2015,All,16-64,Count,8300,persons
S12000020,Moray,local authority,2015,Male,50-64,Ratio,19,%%
S12000020,Moray,local authority,2015,Female,16-64,Count,3500,persons
S12000020,Moray,local authority,2015,Female,50-64,Ratio,18.1,%%
S12000020,Moray,local authority,2015,Female,50-64,Count,1800,persons
S12000020,Moray,local authority,2015,Female,16-64,Ratio,12.5,%%
S12000020,Moray,local authority,2015,Male,50-64,Count,1800,persons
S12000020,Moray,local authority,2015,All,16-64,Ratio,14.3,%%
S12000020,Moray,local authority,2015,All,50-64,Count,3600,persons
S12000020,Moray,local authority,2015,Male,16-64,Ratio,16.1,%%
S12000021,North Ayrshire,local authority,2015,Male,16-64,Count,5500,persons
S12000021,North Ayrshire,local authority,2015,All,50-64,Ratio,21.8,%%
S12000021,North Ayrshire,local authority,2015,All,35-49,Count,3700,persons
S12000021,North Ayrshire,local authority,2015,All,35-49,Ratio,14.4,%%
S12000021,North Ayrshire,local authority,2015,All,16-64,Count,12300,persons
S12000021,North Ayrshire,local authority,2015,Male,50-64,Ratio,19.1,%%
S12000021,North Ayrshire,local authority,2015,Female,16-64,Count,6800,persons
S12000021,North Ayrshire,local authority,2015,Female,50-64,Ratio,24.4,%%
S12000021,North Ayrshire,local authority,2015,Female,50-64,Count,3600,persons
S12000021,North Ayrshire,local authority,2015,Female,16-64,Ratio,15.8,%%
S12000021,North Ayrshire,local authority,2015,Male,50-64,Count,2700,persons
S12000021,North Ayrshire,local authority,2015,All,16-64,Ratio,15,%%
S12000021,North Ayrshire,local authority,2015,All,50-64,Count,6200,persons
S12000021,North Ayrshire,local authority,2015,Male,16-64,Ratio,14.1,%%
S12000026,Scottish Borders,local authority,2015,Male,16-64,Count,2900,persons
S12000026,Scottish Borders,local authority,2015,Male,16-64,Ratio,9,%%
S12000026,Scottish Borders,local authority,2015,All,50-64,Count,2900,persons
S12000026,Scottish Borders,local authority,2015,Female,16-64,Ratio,10.2,%%
S12000026,Scottish Borders,local authority,2015,All,16-64,Count,6400,persons
S12000026,Scottish Borders,local authority,2015,All,50-64,Ratio,11.3,%%
S12000026,Scottish Borders,local authority,2015,Female,16-64,Count,3500,persons
S12000026,Scottish Borders,local authority,2015,All,16-64,Ratio,9.6,%%
S12000028,South Ayrshire,local authority,2015,All,50-64,Count,3600,persons
S12000028,South Ayrshire,local authority,2015,Female,50-64,Ratio,17.5,%%
S12000028,South Ayrshire,local authority,2015,All,35-49,Count,2300,persons
S12000028,South Ayrshire,local authority,2015,Male,16-64,Ratio,12.4,%%
S12000028,South Ayrshire,local authority,2015,Female,50-64,Count,2200,persons
S12000028,South Ayrshire,local authority,2015,Female,16-64,Ratio,10.9,%%
S12000028,South Ayrshire,local authority,2015,Female,16-64,Count,3800,persons
S12000028,South Ayrshire,local authority,2015,All,50-64,Ratio,15.1,%%
S12000028,South Ayrshire,local authority,2015,All,16-64,Count,7700,persons
S12000028,South Ayrshire,local authority,2015,All,35-49,Ratio,10.9,%%
S12000028,South Ayrshire,local authority,2015,Male,16-64,Count,3900,persons
S12000028,South Ayrshire,local authority,2015,All,16-64,Ratio,11.6,%%
S12000029,South Lanarkshire,local authority,2015,Male,50-64,Count,4500,persons
S12000029,South Lanarkshire,local authority,2015,Female,35-49,Ratio,11.9,%%
S12000029,South Lanarkshire,local authority,2015,All,35-49,Count,6300,persons
S12000029,South Lanarkshire,local authority,2015,All,50-64,Ratio,17.9,%%
S12000029,South Lanarkshire,local authority,2015,Male,16-64,Count,11100,persons
S12000029,South Lanarkshire,local authority,2015,All,35-49,Ratio,9.6,%%
S12000029,South Lanarkshire,local authority,2015,Female,50-64,Count,7200,persons
S12000029,South Lanarkshire,local authority,2015,Male,50-64,Ratio,14.7,%%
S12000029,South Lanarkshire,local authority,2015,Female,16-64,Count,13400,persons
S12000029,South Lanarkshire,local authority,2015,Female,50-64,Ratio,20.8,%%
S12000029,South Lanarkshire,local authority,2015,All,50-64,Count,11700,persons
S12000029,South Lanarkshire,local authority,2015,Female,16-64,Ratio,13,%%
S12000029,South Lanarkshire,local authority,2015,Female,35-49,Count,4000,persons
S12000029,South Lanarkshire,local authority,2015,All,16-64,Ratio,12.3,%%
S12000029,South Lanarkshire,local authority,2015,All,16-64,Count,24400,persons
S12000029,South Lanarkshire,local authority,2015,Male,16-64,Ratio,11.6,%%
S12000030,Stirling,local authority,2015,All,16-64,Count,6000,persons
S12000030,Stirling,local authority,2015,All,50-64,Ratio,14.7,%%
S12000030,Stirling,local authority,2015,Male,16-64,Count,3000,persons
S12000030,Stirling,local authority,2015,All,16-64,Ratio,10.5,%%
S12000030,Stirling,local authority,2015,All,50-64,Count,2700,persons
S12000030,Stirling,local authority,2015,Female,50-64,Ratio,15.9,%%
S12000030,Stirling,local authority,2015,Female,16-64,Count,2900,persons
S12000030,Stirling,local authority,2015,Male,16-64,Ratio,11,%%
S12000030,Stirling,local authority,2015,Female,50-64,Count,1500,persons
S12000030,Stirling,local authority,2015,Female,16-64,Ratio,10,%%
S12000033,Aberdeen City,local authority,2015,All,50-64,Count,5300,persons
S12000033,Aberdeen City,local authority,2015,All,50-64,Ratio,13.7,%%
S12000033,Aberdeen City,local authority,2015,Female,50-64,Count,3300,persons
S12000033,Aberdeen City,local authority,2015,Female,50-64,Ratio,17.4,%%
S12000033,Aberdeen City,local authority,2015,All,16-64,Count,11000,persons
S12000033,Aberdeen City,local authority,2015,All,16-64,Ratio,7.1,%%
S12000033,Aberdeen City,local authority,2015,Female,16-64,Count,8100,persons
S12000033,Aberdeen City,local authority,2015,Female,16-64,Ratio,10.4,%%
S12000034,Aberdeenshire,local authority,2015,Female,16-64,Count,6000,persons
S12000034,Aberdeenshire,local authority,2015,All,50-64,Ratio,10.6,%%
S12000034,Aberdeenshire,local authority,2015,All,16-64,Count,10000,persons
S12000034,Aberdeenshire,local authority,2015,Female,16-64,Ratio,7.5,%%
S12000034,Aberdeenshire,local authority,2015,All,50-64,Count,5500,persons
S12000034,Aberdeenshire,local authority,2015,All,16-64,Ratio,6.2,%%
S12000035,Argyll and Bute,local authority,2015,All,50-64,Count,2700,persons
S12000035,Argyll and Bute,local authority,2015,Female,50-64,Ratio,14.5,%%
S12000035,Argyll and Bute,local authority,2015,Male,50-64,Count,1300,persons
S12000035,Argyll and Bute,local authority,2015,All,50-64,Ratio,14.1,%%
S12000035,Argyll and Bute,local authority,2015,Female,50-64,Count,1300,persons
S12000035,Argyll and Bute,local authority,2015,Male,50-64,Ratio,13.7,%%
S12000035,Argyll and Bute,local authority,2015,Female,16-64,Count,2700,persons
S12000035,Argyll and Bute,local authority,2015,Female,16-64,Ratio,11.3,%%
S12000035,Argyll and Bute,local authority,2015,All,16-64,Count,5800,persons
S12000035,Argyll and Bute,local authority,2015,All,16-64,Ratio,11.9,%%
S12000035,Argyll and Bute,local authority,2015,Male,16-64,Count,3100,persons
S12000035,Argyll and Bute,local authority,2015,Male,16-64,Ratio,12.6,%%
S12000036,City of Edinburgh,local authority,2015,All,50-64,Count,9600,persons
S12000036,City of Edinburgh,local authority,2015,All,50-64,Ratio,12.3,%%
S12000036,City of Edinburgh,local authority,2015,All,16-64,Count,21300,persons
S12000036,City of Edinburgh,local authority,2015,All,16-64,Ratio,6.4,%%
S12000038,Renfrewshire,local authority,2015,Female,16-64,Count,7300,persons
S12000038,Renfrewshire,local authority,2015,All,50-64,Ratio,15.2,%%
S12000038,Renfrewshire,local authority,2015,Male,16-64,Count,5600,persons
S12000038,Renfrewshire,local authority,2015,Female,50-64,Ratio,18.1,%%
S12000038,Renfrewshire,local authority,2015,All,16-64,Count,12800,persons
S12000038,Renfrewshire,local authority,2015,Female,16-64,Ratio,12.6,%%
S12000038,Renfrewshire,local authority,2015,All,50-64,Count,5300,persons
S12000038,Renfrewshire,local authority,2015,All,16-64,Ratio,11.6,%%
S12000038,Renfrewshire,local authority,2015,Female,50-64,Count,3400,persons
S12000038,Renfrewshire,local authority,2015,All,35-49,Ratio,11.4,%%
S12000038,Renfrewshire,local authority,2015,All,35-49,Count,4100,persons
S12000038,Renfrewshire,local authority,2015,Male,16-64,Ratio,10.4,%%
S12000039,West Dunbartonshire,local authority,2015,Female,35-49,Count,1400,persons
S12000039,West Dunbartonshire,local authority,2015,Male,16-64,Ratio,17.9,%%
S12000039,West Dunbartonshire,local authority,2015,All,50-64,Count,4600,persons
S12000039,West Dunbartonshire,local authority,2015,All,35-49,Ratio,19.1,%%
S12000039,West Dunbartonshire,local authority,2015,All,35-49,Count,3000,persons
S12000039,West Dunbartonshire,local authority,2015,All,16-64,Ratio,17.6,%%
S12000039,West Dunbartonshire,local authority,2015,Female,50-64,Count,2900,persons
S12000039,West Dunbartonshire,local authority,2015,Female,16-64,Ratio,17.4,%%
S12000039,West Dunbartonshire,local authority,2015,Male,50-64,Count,1700,persons
S12000039,West Dunbartonshire,local authority,2015,All,50-64,Ratio,23,%%
S12000039,West Dunbartonshire,local authority,2015,Female,16-64,Count,5100,persons
S12000039,West Dunbartonshire,local authority,2015,Female,35-49,Ratio,17.6,%%
S12000039,West Dunbartonshire,local authority,2015,Male,16-64,Count,4700,persons
S12000039,West Dunbartonshire,local authority,2015,Male,50-64,Ratio,19.1,%%
S12000039,West Dunbartonshire,local authority,2015,All,16-64,Count,9800,persons
S12000039,West Dunbartonshire,local authority,2015,Female,50-64,Ratio,26.1,%%
S12000040,West Lothian,local authority,2015,All,35-49,Count,3200,persons
S12000040,West Lothian,local authority,2015,All,16-64,Ratio,9,%%
S12000040,West Lothian,local authority,2015,Male,16-64,Count,4900,persons
S12000040,West Lothian,local authority,2015,All,35-49,Ratio,8,%%
S12000040,West Lothian,local authority,2015,All,50-64,Count,4400,persons
S12000040,West Lothian,local authority,2015,All,50-64,Ratio,12.8,%%
S12000040,West Lothian,local authority,2015,Female,16-64,Count,5400,persons
S12000040,West Lothian,local authority,2015,Female,16-64,Ratio,9.1,%%
S12000040,West Lothian,local authority,2015,All,16-64,Count,10300,persons
S12000040,West Lothian,local authority,2015,Male,16-64,Ratio,8.9,%%
S12000041,Angus,local authority,2015,All,50-64,Count,3300,persons
S12000041,Angus,local authority,2015,All,50-64,Ratio,13,%%
S12000041,Angus,local authority,2015,Male,16-64,Count,4000,persons
S12000041,Angus,local authority,2015,Male,16-64,Ratio,11.8,%%
S12000041,Angus,local authority,2015,Female,50-64,Count,1900,persons
S12000041,Angus,local authority,2015,Female,50-64,Ratio,14.1,%%
S12000041,Angus,local authority,2015,Female,16-64,Count,4100,persons
S12000041,Angus,local authority,2015,All,16-64,Ratio,11.6,%%
S12000041,Angus,local authority,2015,All,16-64,Count,8100,persons
S12000041,Angus,local authority,2015,Female,16-64,Ratio,11.5,%%
S12000042,Dundee City,local authority,2015,Female,16-64,Count,6100,persons
S12000042,Dundee City,local authority,2015,Female,50-64,Ratio,23.3,%%
S12000042,Dundee City,local authority,2015,All,16-64,Count,12600,persons
S12000042,Dundee City,local authority,2015,Male,50-64,Ratio,20.7,%%
S12000042,Dundee City,local authority,2015,Male,16-64,Count,6600,persons
S12000042,Dundee City,local authority,2015,All,50-64,Ratio,22.1,%%
S12000042,Dundee City,local authority,2015,All,35-49,Count,3600,persons
S12000042,Dundee City,local authority,2015,All,35-49,Ratio,14.8,%%
S12000042,Dundee City,local authority,2015,Female,50-64,Count,3200,persons
S12000042,Dundee City,local authority,2015,Female,16-64,Ratio,12.5,%%
S12000042,Dundee City,local authority,2015,Male,50-64,Count,2500,persons
S12000042,Dundee City,local authority,2015,All,16-64,Ratio,13.5,%%
S12000042,Dundee City,local authority,2015,All,50-64,Count,5600,persons
S12000042,Dundee City,local authority,2015,Male,16-64,Ratio,14.6,%%
