area_code,reference_area,area_type,year,sex,value,units
S12000040,West Lothian,local authority,2017,Female,92453,persons
S12000040,West Lothian,local authority,2018,Female,92802,persons
S12000040,West Lothian,local authority,2019,Female,93147,persons
S08000015,Ayrshire and Arran,health board,2001,Female,192743,persons
S08000015,Ayrshire and Arran,health board,2002,Female,192500,persons
S08000015,Ayrshire and Arran,health board,2003,Female,192526,persons
S08000015,Ayrshire and Arran,health board,2004,Female,192823,persons
S08000015,Ayrshire and Arran,health board,2005,Female,193003,persons
S08000015,Ayrshire and Arran,health board,2006,Female,193087,persons
S08000015,Ayrshire and Arran,health board,2007,Female,193724,persons
S08000015,Ayrshire and Arran,health board,2008,Female,194246,persons
S08000015,Ayrshire and Arran,health board,2009,Female,194288,persons
S08000015,Ayrshire and Arran,health board,2010,Female,194511,persons
S08000015,Ayrshire and Arran,health board,2011,Female,194865,persons
S08000015,Ayrshire and Arran,health board,2012,Female,194546,persons
S08000015,Ayrshire and Arran,health board,2013,Female,193999,persons
S08000015,Ayrshire and Arran,health board,2014,Female,193403,persons
S08000015,Ayrshire and Arran,health board,2015,Female,193011,persons
S08000015,Ayrshire and Arran,health board,2016,Female,192958,persons
S08000015,Ayrshire and Arran,health board,2017,Female,192800,persons
S08000015,Ayrshire and Arran,health board,2018,Female,192454,persons
S08000015,Ayrshire and Arran,health board,2019,Female,192311,persons
S08000016,Borders,health board,2001,Female,55483,persons
S08000016,Borders,health board,2002,Female,55657,persons
S08000016,Borders,health board,2003,Female,56096,persons
S08000016,Borders,health board,2004,Female,56571,persons
S08000016,Borders,health board,2005,Female,56944,persons
S08000016,Borders,health board,2006,Female,57185,persons
S08000016,Borders,health board,2007,Female,57845,persons
S08000016,Borders,health board,2008,Female,58508,persons
S08000016,Borders,health board,2009,Female,58679,persons
S08000016,Borders,health board,2010,Female,58759,persons
S08000016,Borders,health board,2011,Female,58685,persons
S08000016,Borders,health board,2012,Female,58537,persons
S08000016,Borders,health board,2013,Female,58569,persons
S08000016,Borders,health board,2014,Female,58721,persons
S08000016,Borders,health board,2015,Female,58757,persons
S08000016,Borders,health board,2016,Female,59014,persons
S08000016,Borders,health board,2017,Female,59231,persons
S08000016,Borders,health board,2018,Female,59281,persons
S08000016,Borders,health board,2019,Female,59387,persons
S08000017,Dumfries and Galloway,health board,2001,Female,76471,persons
S08000017,Dumfries and Galloway,health board,2002,Female,76346,persons
S08000017,Dumfries and Galloway,health board,2003,Female,76398,persons
S08000017,Dumfries and Galloway,health board,2004,Female,76819,persons
S08000017,Dumfries and Galloway,health board,2005,Female,77238,persons
S08000017,Dumfries and Galloway,health board,2006,Female,77301,persons
S08000017,Dumfries and Galloway,health board,2007,Female,77502,persons
S08000017,Dumfries and Galloway,health board,2008,Female,77843,persons
S08000017,Dumfries and Galloway,health board,2009,Female,77981,persons
S08000017,Dumfries and Galloway,health board,2010,Female,77919,persons
S08000017,Dumfries and Galloway,health board,2011,Female,78031,persons
S08000017,Dumfries and Galloway,health board,2012,Female,77628,persons
S08000017,Dumfries and Galloway,health board,2013,Female,77300,persons
S08000017,Dumfries and Galloway,health board,2014,Female,77135,persons
S08000017,Dumfries and Galloway,health board,2015,Female,76979,persons
S08000017,Dumfries and Galloway,health board,2016,Female,76987,persons
S08000017,Dumfries and Galloway,health board,2017,Female,76776,persons
S08000017,Dumfries and Galloway,health board,2018,Female,76469,persons
S08000017,Dumfries and Galloway,health board,2019,Female,76425,persons
S08000029,Fife,health board,2001,Female,182005,persons
S08000029,Fife,health board,2002,Female,182649,persons
S08000029,Fife,health board,2003,Female,182633,persons
S08000029,Fife,health board,2004,Female,183349,persons
S08000029,Fife,health board,2005,Female,184356,persons
S08000029,Fife,health board,2006,Female,185001,persons
S08000029,Fife,health board,2007,Female,185555,persons
S08000029,Fife,health board,2008,Female,186176,persons
S08000029,Fife,health board,2009,Female,186806,persons
S08000029,Fife,health board,2010,Female,187412,persons
S08000029,Fife,health board,2011,Female,188325,persons
S08000029,Fife,health board,2012,Female,188762,persons
S08000029,Fife,health board,2013,Female,188929,persons
S08000029,Fife,health board,2014,Female,189338,persons
S08000029,Fife,health board,2015,Female,190033,persons
S08000029,Fife,health board,2016,Female,190778,persons
S08000029,Fife,health board,2017,Female,191098,persons
S08000029,Fife,health board,2018,Female,191290,persons
S08000029,Fife,health board,2019,Female,192136,persons
S08000019,Forth Valley,health board,2001,Female,145075,persons
S08000019,Forth Valley,health board,2002,Female,145716,persons
S08000019,Forth Valley,health board,2003,Female,146240,persons
S08000019,Forth Valley,health board,2004,Female,147095,persons
S08000019,Forth Valley,health board,2005,Female,148458,persons
S08000019,Forth Valley,health board,2006,Female,149371,persons
S08000019,Forth Valley,health board,2007,Female,150419,persons
S08000019,Forth Valley,health board,2008,Female,151121,persons
S08000019,Forth Valley,health board,2009,Female,151620,persons
S08000019,Forth Valley,health board,2010,Female,152420,persons
S08000019,Forth Valley,health board,2011,Female,153340,persons
S08000019,Forth Valley,health board,2012,Female,153730,persons
S08000019,Forth Valley,health board,2013,Female,153879,persons
S08000019,Forth Valley,health board,2014,Female,154275,persons
S08000019,Forth Valley,health board,2015,Female,155337,persons
S08000019,Forth Valley,health board,2016,Female,156206,persons
S08000019,Forth Valley,health board,2017,Female,156744,persons
S08000019,Forth Valley,health board,2018,Female,156903,persons
S08000019,Forth Valley,health board,2019,Female,157013,persons
S08000020,Grampian,health board,2001,Female,266178,persons
S08000020,Grampian,health board,2002,Female,266738,persons
S08000020,Grampian,health board,2003,Female,267745,persons
S08000020,Grampian,health board,2004,Female,269321,persons
S08000020,Grampian,health board,2005,Female,271770,persons
S08000020,Grampian,health board,2006,Female,274083,persons
S08000020,Grampian,health board,2007,Female,277323,persons
S08000020,Grampian,health board,2008,Female,279542,persons
S08000020,Grampian,health board,2009,Female,282399,persons
S08000020,Grampian,health board,2010,Female,285341,persons
S08000020,Grampian,health board,2011,Female,287808,persons
S08000020,Grampian,health board,2012,Female,289772,persons
S08000020,Grampian,health board,2013,Female,292015,persons
S08000020,Grampian,health board,2014,Female,294605,persons
S08000020,Grampian,health board,2015,Female,296045,persons
S08000020,Grampian,health board,2016,Female,295955,persons
S08000020,Grampian,health board,2017,Female,294723,persons
S08000020,Grampian,health board,2018,Female,293822,persons
S08000020,Grampian,health board,2019,Female,294417,persons
S08000031,Greater Glasgow and Clyde,health board,2001,Female,592300,persons
S08000031,Greater Glasgow and Clyde,health board,2002,Female,589910,persons
S08000031,Greater Glasgow and Clyde,health board,2003,Female,586626,persons
S08000031,Greater Glasgow and Clyde,health board,2004,Female,583626,persons
S08000031,Greater Glasgow and Clyde,health board,2005,Female,582016,persons
S08000031,Greater Glasgow and Clyde,health board,2006,Female,580604,persons
S08000031,Greater Glasgow and Clyde,health board,2007,Female,581409,persons
S08000031,Greater Glasgow and Clyde,health board,2008,Female,582949,persons
S08000031,Greater Glasgow and Clyde,health board,2009,Female,584614,persons
S08000031,Greater Glasgow and Clyde,health board,2010,Female,586688,persons
S08000031,Greater Glasgow and Clyde,health board,2011,Female,589736,persons
S08000031,Greater Glasgow and Clyde,health board,2012,Female,590326,persons
S08000031,Greater Glasgow and Clyde,health board,2013,Female,590076,persons
S08000031,Greater Glasgow and Clyde,health board,2014,Female,592212,persons
S08000031,Greater Glasgow and Clyde,health board,2015,Female,595046,persons
S08000031,Greater Glasgow and Clyde,health board,2016,Female,600426,persons
S08000031,Greater Glasgow and Clyde,health board,2017,Female,603083,persons
S08000031,Greater Glasgow and Clyde,health board,2018,Female,605223,persons
S08000031,Greater Glasgow and Clyde,health board,2019,Female,608426,persons
S08000022,Highland,health board,2001,Female,153061,persons
S08000022,Highland,health board,2002,Female,153050,persons
S08000022,Highland,health board,2003,Female,154112,persons
S08000022,Highland,health board,2004,Female,156046,persons
S08000022,Highland,health board,2005,Female,157789,persons
S08000022,Highland,health board,2006,Female,158984,persons
S08000022,Highland,health board,2007,Female,160536,persons
S08000022,Highland,health board,2008,Female,161495,persons
S08000022,Highland,health board,2009,Female,162216,persons
S08000022,Highland,health board,2010,Female,163184,persons
S08000022,Highland,health board,2011,Female,164052,persons
S08000022,Highland,health board,2012,Female,163584,persons
S08000022,Highland,health board,2013,Female,163497,persons
S08000022,Highland,health board,2014,Female,163265,persons
S08000022,Highland,health board,2015,Female,163348,persons
S08000022,Highland,health board,2016,Female,163735,persons
S08000022,Highland,health board,2017,Female,163684,persons
S08000022,Highland,health board,2018,Female,163493,persons
S08000022,Highland,health board,2019,Female,163389,persons
S08000032,Lanarkshire,health board,2001,Female,325268,persons
S08000032,Lanarkshire,health board,2002,Female,326079,persons
S08000032,Lanarkshire,health board,2003,Female,326938,persons
S08000032,Lanarkshire,health board,2004,Female,328676,persons
S08000032,Lanarkshire,health board,2005,Female,330034,persons
S08000032,Lanarkshire,health board,2006,Female,331340,persons
S08000032,Lanarkshire,health board,2007,Female,333182,persons
S08000032,Lanarkshire,health board,2008,Female,334636,persons
S08000032,Lanarkshire,health board,2009,Female,335727,persons
S08000032,Lanarkshire,health board,2010,Female,336689,persons
S08000032,Lanarkshire,health board,2011,Female,337429,persons
S08000032,Lanarkshire,health board,2012,Female,337661,persons
S08000032,Lanarkshire,health board,2013,Female,337675,persons
S08000032,Lanarkshire,health board,2014,Female,338072,persons
S08000032,Lanarkshire,health board,2015,Female,338487,persons
S08000032,Lanarkshire,health board,2016,Female,339253,persons
S08000032,Lanarkshire,health board,2017,Female,339856,persons
S08000032,Lanarkshire,health board,2018,Female,340178,persons
S08000032,Lanarkshire,health board,2019,Female,341504,persons
S08000024,Lothian,health board,2001,Female,405699,persons
S08000024,Lothian,health board,2002,Female,405661,persons
S08000024,Lothian,health board,2003,Female,404628,persons
S08000024,Lothian,health board,2004,Female,405798,persons
S08000024,Lothian,health board,2005,Female,408055,persons
S08000024,Lothian,health board,2006,Female,410461,persons
S08000024,Lothian,health board,2007,Female,413760,persons
S08000024,Lothian,health board,2008,Female,417195,persons
S08000024,Lothian,health board,2009,Female,420347,persons
S08000024,Lothian,health board,2010,Female,424425,persons
S08000024,Lothian,health board,2011,Female,429422,persons
S08000024,Lothian,health board,2012,Female,433391,persons
S08000024,Lothian,health board,2013,Female,436772,persons
S08000024,Lothian,health board,2014,Female,441033,persons
S08000024,Lothian,health board,2015,Female,446236,persons
S08000024,Lothian,health board,2016,Female,452560,persons
S08000024,Lothian,health board,2017,Female,456938,persons
S08000024,Lothian,health board,2018,Female,460831,persons
S08000024,Lothian,health board,2019,Female,465457,persons
S08000025,Orkney,health board,2001,Female,9733,persons
S08000025,Orkney,health board,2002,Female,9786,persons
S08000025,Orkney,health board,2003,Female,9885,persons
S08000025,Orkney,health board,2004,Female,10044,persons
S08000025,Orkney,health board,2005,Female,10184,persons
S08000025,Orkney,health board,2006,Female,10327,persons
S08000025,Orkney,health board,2007,Female,10426,persons
S08000025,Orkney,health board,2008,Female,10512,persons
S08000025,Orkney,health board,2009,Female,10609,persons
S08000025,Orkney,health board,2010,Female,10749,persons
S08000025,Orkney,health board,2011,Female,10810,persons
S08000025,Orkney,health board,2012,Female,10837,persons
S08000025,Orkney,health board,2013,Female,10837,persons
S08000025,Orkney,health board,2014,Female,10851,persons
S08000025,Orkney,health board,2015,Female,10885,persons
S08000025,Orkney,health board,2016,Female,10970,persons
S08000025,Orkney,health board,2017,Female,11055,persons
S08000025,Orkney,health board,2018,Female,11151,persons
S08000025,Orkney,health board,2019,Female,11184,persons
S08000026,Shetland,health board,2001,Female,10905,persons
S08000026,Shetland,health board,2002,Female,10935,persons
S08000026,Shetland,health board,2003,Female,10885,persons
S08000026,Shetland,health board,2004,Female,10976,persons
S08000026,Shetland,health board,2005,Female,11075,persons
S08000026,Shetland,health board,2006,Female,11065,persons
S08000026,Shetland,health board,2007,Female,11108,persons
S08000026,Shetland,health board,2008,Female,11129,persons
S08000026,Shetland,health board,2009,Female,11288,persons
S08000026,Shetland,health board,2010,Female,11381,persons
S08000026,Shetland,health board,2011,Female,11452,persons
S08000026,Shetland,health board,2012,Female,11440,persons
S08000026,Shetland,health board,2013,Female,11429,persons
S08000026,Shetland,health board,2014,Female,11427,persons
S08000026,Shetland,health board,2015,Female,11417,persons
S08000026,Shetland,health board,2016,Female,11417,persons
S08000026,Shetland,health board,2017,Female,11349,persons
S08000026,Shetland,health board,2018,Female,11277,persons
S08000026,Shetland,health board,2019,Female,11235,persons
S08000030,Tayside,health board,2001,Female,202152,persons
S08000030,Tayside,health board,2002,Female,201949,persons
S08000030,Tayside,health board,2003,Female,202261,persons
S08000030,Tayside,health board,2004,Female,202969,persons
S08000030,Tayside,health board,2005,Female,204334,persons
S08000030,Tayside,health board,2006,Female,205411,persons
S08000030,Tayside,health board,2007,Female,206843,persons
S08000030,Tayside,health board,2008,Female,208413,persons
S08000030,Tayside,health board,2009,Female,209437,persons
S08000030,Tayside,health board,2010,Female,210510,persons
S08000030,Tayside,health board,2011,Female,211607,persons
S08000030,Tayside,health board,2012,Female,212142,persons
S08000030,Tayside,health board,2013,Female,212162,persons
S08000030,Tayside,health board,2014,Female,212927,persons
S08000030,Tayside,health board,2015,Female,213254,persons
S08000030,Tayside,health board,2016,Female,213307,persons
S08000030,Tayside,health board,2017,Female,213523,persons
S08000030,Tayside,health board,2018,Female,213394,persons
S08000030,Tayside,health board,2019,Female,213889,persons
S08000028,Western Isles,health board,2001,Female,13394,persons
S08000028,Western Isles,health board,2002,Female,13389,persons
S08000028,Western Isles,health board,2003,Female,13439,persons
S08000028,Western Isles,health board,2004,Female,13584,persons
S08000028,Western Isles,health board,2005,Female,13670,persons
S08000028,Western Isles,health board,2006,Female,13716,persons
S08000028,Western Isles,health board,2007,Female,13809,persons
S08000028,Western Isles,health board,2008,Female,13837,persons
S08000028,Western Isles,health board,2009,Female,13920,persons
S08000028,Western Isles,health board,2010,Female,13994,persons
S08000028,Western Isles,health board,2011,Female,14038,persons
S08000028,Western Isles,health board,2012,Female,13954,persons
S08000028,Western Isles,health board,2013,Female,13881,persons
S08000028,Western Isles,health board,2014,Female,13806,persons
S08000028,Western Isles,health board,2015,Female,13696,persons
S08000028,Western Isles,health board,2016,Female,13631,persons
S08000028,Western Isles,health board,2017,Female,13640,persons
S08000028,Western Isles,health board,2018,Female,13583,persons
S08000028,Western Isles,health board,2019,Female,13524,persons
S08000015,Ayrshire and Arran,health board,2001,All,368290,persons
S08000015,Ayrshire and Arran,health board,2002,All,367500,persons
S08000015,Ayrshire and Arran,health board,2003,All,367710,persons
S08000015,Ayrshire and Arran,health board,2004,All,368550,persons
S08000015,Ayrshire and Arran,health board,2005,All,369000,persons
S08000015,Ayrshire and Arran,health board,2006,All,369330,persons
S08000015,Ayrshire and Arran,health board,2007,All,370750,persons
S08000015,Ayrshire and Arran,health board,2008,All,372120,persons
S08000015,Ayrshire and Arran,health board,2009,All,372430,persons
S08000015,Ayrshire and Arran,health board,2010,All,372810,persons
S08000015,Ayrshire and Arran,health board,2011,All,373760,persons
S08000015,Ayrshire and Arran,health board,2012,All,373220,persons
S08000015,Ayrshire and Arran,health board,2013,All,372240,persons
S08000015,Ayrshire and Arran,health board,2014,All,371140,persons
S08000015,Ayrshire and Arran,health board,2015,All,370590,persons
S08000015,Ayrshire and Arran,health board,2016,All,370560,persons
S08000015,Ayrshire and Arran,health board,2017,All,370410,persons
S08000015,Ayrshire and Arran,health board,2018,All,369670,persons
S08000015,Ayrshire and Arran,health board,2019,All,369360,persons
S08000016,Borders,health board,2001,All,106950,persons
S08000016,Borders,health board,2002,All,107530,persons
S08000016,Borders,health board,2003,All,108390,persons
S08000016,Borders,health board,2004,All,109450,persons
S08000016,Borders,health board,2005,All,110250,persons
S08000016,Borders,health board,2006,All,110860,persons
S08000016,Borders,health board,2007,All,112200,persons
S08000016,Borders,health board,2008,All,113360,persons
S08000016,Borders,health board,2009,All,113590,persons
S08000016,Borders,health board,2010,All,113700,persons
S08000016,Borders,health board,2011,All,113880,persons
S08000016,Borders,health board,2012,All,113720,persons
S08000016,Borders,health board,2013,All,113880,persons
S08000016,Borders,health board,2014,All,114040,persons
S08000016,Borders,health board,2015,All,114030,persons
S08000016,Borders,health board,2016,All,114530,persons
S08000016,Borders,health board,2017,All,115020,persons
S08000016,Borders,health board,2018,All,115270,persons
S08000016,Borders,health board,2019,All,115510,persons
S08000017,Dumfries and Galloway,health board,2001,All,147780,persons
S08000017,Dumfries and Galloway,health board,2002,All,147670,persons
S08000017,Dumfries and Galloway,health board,2003,All,147860,persons
S08000017,Dumfries and Galloway,health board,2004,All,148700,persons
S08000017,Dumfries and Galloway,health board,2005,All,149620,persons
S08000017,Dumfries and Galloway,health board,2006,All,149770,persons
S08000017,Dumfries and Galloway,health board,2007,All,150370,persons
S08000017,Dumfries and Galloway,health board,2008,All,151010,persons
S08000017,Dumfries and Galloway,health board,2009,All,151160,persons
S08000017,Dumfries and Galloway,health board,2010,All,151100,persons
S08000017,Dumfries and Galloway,health board,2011,All,151410,persons
S08000017,Dumfries and Galloway,health board,2012,All,150840,persons
S08000017,Dumfries and Galloway,health board,2013,All,150280,persons
S08000017,Dumfries and Galloway,health board,2014,All,149960,persons
S08000017,Dumfries and Galloway,health board,2015,All,149670,persons
S08000017,Dumfries and Galloway,health board,2016,All,149520,persons
S08000017,Dumfries and Galloway,health board,2017,All,149200,persons
S08000017,Dumfries and Galloway,health board,2018,All,148790,persons
S08000017,Dumfries and Galloway,health board,2019,All,148860,persons
S08000019,Forth Valley,health board,2001,All,279540,persons
S08000019,Forth Valley,health board,2002,All,280690,persons
S08000019,Forth Valley,health board,2003,All,282030,persons
S08000019,Forth Valley,health board,2004,All,283900,persons
S08000019,Forth Valley,health board,2005,All,286800,persons
S08000019,Forth Valley,health board,2006,All,288720,persons
S08000019,Forth Valley,health board,2007,All,291350,persons
S08000019,Forth Valley,health board,2008,All,293020,persons
S08000019,Forth Valley,health board,2009,All,294190,persons
S08000019,Forth Valley,health board,2010,All,296010,persons
S08000019,Forth Valley,health board,2011,All,298080,persons
S08000019,Forth Valley,health board,2012,All,299090,persons
S08000019,Forth Valley,health board,2013,All,299670,persons
S08000019,Forth Valley,health board,2014,All,300400,persons
S08000019,Forth Valley,health board,2015,All,302650,persons
