FeatureCode,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S92000003,2014,Count,GWh,3170.8521274,Petroleum Products,Domestic
S92000003,2011,Count,GWh,684.21787659,Coal,Domestic
S12000028,2009,Count,GWh,230.89167139,Electricity,Domestic
S12000028,2009,Count,GWh,12.062082493,Coal,Domestic
S12000047,2006,Count,GWh,21.686602142,Coal,Domestic
S12000028,2009,Count,GWh,80.720022908,Petroleum Products,Domestic
S92000003,2011,Count,GWh,842.25454039,Bioenergy & Wastes,Domestic
S12000028,2009,Count,GWh,763.57188786,Gas,Domestic
S12000028,2009,Count,GWh,5.3699448231,Manufactured Fuels,Domestic
S92000003,2011,Count,GWh,299.00400766,Manufactured Fuels,Domestic
S12000028,2008,Count,GWh,83.070076609,Petroleum Products,Domestic
S12000028,2008,Count,GWh,827.32331,Gas,Domestic
S12000028,2008,Count,GWh,7.1998041269,Manufactured Fuels,Domestic
S92000003,2011,Count,GWh,11150.021805,Electricity,Domestic
S12000028,2009,Count,GWh,15.403856707,Bioenergy & Wastes,Domestic
S92000003,2011,Count,GWh,28958.505636,Gas,Domestic
S92000003,2010,Count,GWh,330.69051067,Manufactured Fuels,Domestic
S12000028,2010,Count,GWh,91.621693111,Petroleum Products,Domestic
S12000028,2010,Count,GWh,740.26039783,Gas,Domestic
S12000028,2010,Count,GWh,6.0359783969,Manufactured Fuels,Domestic
S12000028,2011,Count,GWh,17.253676638,Bioenergy & Wastes,Domestic
S12000028,2011,Count,GWh,12.438762679,Coal,Domestic
S92000003,2010,Count,GWh,30329.847833,Gas,Domestic
S92000003,2010,Count,GWh,11371.928136,Electricity,Domestic
S12000040,2005,Count,GWh,8.0978249276,Manufactured Fuels,Domestic
S12000028,2010,Count,GWh,12.592415762,Coal,Domestic
S12000040,2005,Count,GWh,35.441140141,Petroleum Products,Domestic
S12000028,2010,Count,GWh,19.859801865,Bioenergy & Wastes,Domestic
S12000040,2005,Count,GWh,1317.45803,Gas,Domestic
S12000028,2010,Count,GWh,230.30426787,Electricity,Domestic
S92000003,2010,Count,GWh,4534.1418998,Petroleum Products,Domestic
S12000028,2006,Count,GWh,6.6260033613,Manufactured Fuels,Domestic
S92000003,2012,Count,GWh,296.6704848,Manufactured Fuels,Domestic
S12000028,2006,Count,GWh,243.55546,Electricity,Domestic
S12000028,2006,Count,GWh,871.05211,Gas,Domestic
S92000003,2012,Count,GWh,10958.463366,Electricity,Domestic
S12000028,2007,Count,GWh,11.914471219,Bioenergy & Wastes,Domestic
S12000028,2006,Count,GWh,90.516458786,Petroleum Products,Domestic
S92000003,2012,Count,GWh,28801.624248,Gas,Domestic
S12000028,2006,Count,GWh,11.751719836,Bioenergy & Wastes,Domestic
S12000040,2006,Count,GWh,7.7240107113,Manufactured Fuels,Domestic
S92000003,2013,Count,GWh,1261.0039573,Bioenergy & Wastes,Domestic
S12000040,2006,Count,GWh,37.543144899,Petroleum Products,Domestic
S92000003,2012,Count,GWh,3477.9767452,Petroleum Products,Domestic
S12000040,2006,Count,GWh,1263.1343,Gas,Domestic
S12000028,2006,Count,GWh,9.9355603465,Coal,Domestic
S12000028,2008,Count,GWh,14.139537147,Bioenergy & Wastes,Domestic
S12000047,2006,Count,GWh,39.946637543,Bioenergy & Wastes,Domestic
S92000003,2012,Count,GWh,1071.1446047,Bioenergy & Wastes,Domestic
S12000040,2006,Count,GWh,10.377002873,Coal,Domestic
S12000040,2006,Count,GWh,17.795656618,Bioenergy & Wastes,Domestic
S12000028,2008,Count,GWh,233.78626,Electricity,Domestic
S12000028,2008,Count,GWh,12.051978931,Coal,Domestic
S92000003,2011,Count,GWh,3493.1940339,Petroleum Products,Domestic
S92000003,2012,Count,GWh,653.50612505,Coal,Domestic
S12000028,2007,Count,GWh,240.70611,Electricity,Domestic
S12000028,2007,Count,GWh,11.388694968,Coal,Domestic
S12000040,2006,Count,GWh,316.6849,Electricity,Domestic
S12000028,2007,Count,GWh,6.0403861203,Manufactured Fuels,Domestic
S12000028,2007,Count,GWh,77.7937023,Petroleum Products,Domestic
S12000028,2007,Count,GWh,858.39867,Gas,Domestic
S12000020,2017,Count,GWh,9.9674812191,Manufactured Fuels,Domestic
S12000045,2006,Count,GWh,955.77666,Gas,Domestic
S12000020,2017,Count,GWh,185.8537283,Electricity,Domestic
S12000020,2017,Count,GWh,446.7160684,Gas,Domestic
S12000041,2018,Count,GWh,120.45297531,Petroleum Products,Domestic
S12000020,2018,Count,GWh,38.956538589,Bioenergy & Wastes,Domestic
S12000020,2017,Count,GWh,133.02767637,Petroleum Products,Domestic
S12000045,2006,Count,GWh,2.6744099234,Manufactured Fuels,Domestic
S12000020,2016,Count,GWh,135.55136834,Petroleum Products,Domestic
S12000042,2005,Count,GWh,3.4254193134,Coal,Domestic
S12000020,2016,Count,GWh,9.4090272736,Manufactured Fuels,Domestic
S12000042,2005,Count,GWh,403.23536,Electricity,Domestic
S12000020,2017,Count,GWh,18.249165212,Coal,Domestic
S12000042,2005,Count,GWh,13.664832588,Bioenergy & Wastes,Domestic
S12000020,2017,Count,GWh,35.653689881,Bioenergy & Wastes,Domestic
S12000045,2006,Count,GWh,213.02671,Electricity,Domestic
S12000041,2018,Count,GWh,12.300681852,Coal,Domestic
S12000021,2005,Count,GWh,13.453571474,Bioenergy & Wastes,Domestic
S12000020,2018,Count,GWh,133.45185817,Petroleum Products,Domestic
S12000045,2006,Count,GWh,10.973828666,Petroleum Products,Domestic
S12000021,2005,Count,GWh,302.77542,Electricity,Domestic
S12000021,2005,Count,GWh,1036.5819,Gas,Domestic
S12000021,2005,Count,GWh,5.7836282029,Coal,Domestic
S12000041,2018,Count,GWh,46.911602732,Bioenergy & Wastes,Domestic
S12000041,2018,Count,GWh,578.3158808,Gas,Domestic
S12000020,2018,Count,GWh,181.1349953,Electricity,Domestic
S12000041,2018,Count,GWh,7.8938432989,Manufactured Fuels,Domestic
S12000020,2018,Count,GWh,17.659356159,Coal,Domestic
S12000020,2018,Count,GWh,10.019626499,Manufactured Fuels,Domestic
S12000041,2018,Count,GWh,232.5481209,Electricity,Domestic
S12000020,2018,Count,GWh,448.9150061,Gas,Domestic
S12000020,2014,Count,GWh,9.9985613358,Manufactured Fuels,Domestic
S12000042,2006,Count,GWh,389.7213,Electricity,Domestic
S12000020,2014,Count,GWh,197.7387389,Electricity,Domestic
S12000020,2014,Count,GWh,439.3437,Gas,Domestic
S12000042,2006,Count,GWh,3.1013933015,Coal,Domestic
S12000020,2015,Count,GWh,33.379179322,Bioenergy & Wastes,Domestic
S12000020,2014,Count,GWh,135.70817354,Petroleum Products,Domestic
S12000045,2005,Count,GWh,10.465153098,Petroleum Products,Domestic
S12000042,2006,Count,GWh,6.4214572357,Petroleum Products,Domestic
S12000020,2014,Count,GWh,29.547105068,Bioenergy & Wastes,Domestic
S12000020,2013,Count,GWh,152.00069625,Petroleum Products,Domestic
S12000045,2005,Count,GWh,2.8256767047,Manufactured Fuels,Domestic
S12000020,2014,Count,GWh,18.704739422,Coal,Domestic
S12000042,2006,Count,GWh,907.0237,Gas,Domestic
S12000042,2006,Count,GWh,3.6115633132,Manufactured Fuels,Domestic
S12000020,2016,Count,GWh,35.86821685,Bioenergy & Wastes,Domestic
S12000042,2005,Count,GWh,3.8208403833,Manufactured Fuels,Domestic
S12000042,2005,Count,GWh,6.1937148425,Petroleum Products,Domestic
S12000045,2006,Count,GWh,2.4847106674,Coal,Domestic
S12000020,2016,Count,GWh,187.0057811,Electricity,Domestic
S12000020,2016,Count,GWh,438.7085768,Gas,Domestic
S12000020,2016,Count,GWh,18.72621203,Coal,Domestic
S12000042,2005,Count,GWh,926.30624,Gas,Domestic
S12000020,2015,Count,GWh,192.6579776,Electricity,Domestic
S12000020,2015,Count,GWh,439.0725151,Gas,Domestic
S12000020,2015,Count,GWh,18.831004727,Coal,Domestic
S12000042,2006,Count,GWh,14.272360365,Bioenergy & Wastes,Domestic
S12000045,2006,Count,GWh,9.9294404311,Bioenergy & Wastes,Domestic
S12000020,2015,Count,GWh,136.15573385,Petroleum Products,Domestic
S12000020,2015,Count,GWh,9.4532399514,Manufactured Fuels,Domestic
S12000041,2016,Count,GWh,43.19263467,Bioenergy & Wastes,Domestic
S12000021,2009,Count,GWh,278.73775702,Electricity,Domestic
S12000021,2009,Count,GWh,18.41862129,Bioenergy & Wastes,Domestic
S12000021,2009,Count,GWh,6.3463513121,Coal,Domestic
S12000045,2008,Count,GWh,11.94699106,Bioenergy & Wastes,Domestic
S12000021,2009,Count,GWh,47.348024285,Petroleum Products,Domestic
S12000021,2009,Count,GWh,886.46677984,Gas,Domestic
S12000021,2009,Count,GWh,3.036753715,Manufactured Fuels,Domestic
S12000021,2008,Count,GWh,4.9715330986,Manufactured Fuels,Domestic
S12000041,2016,Count,GWh,247.6404398,Electricity,Domestic
S12000021,2008,Count,GWh,280.79472,Electricity,Domestic
S12000021,2008,Count,GWh,955.39287,Gas,Domestic
S12000045,2007,Count,GWh,9.963839773,Petroleum Products,Domestic
S12000041,2016,Count,GWh,13.045857832,Coal,Domestic
S12000021,2008,Count,GWh,48.679697559,Petroleum Products,Domestic
S12000041,2015,Count,GWh,257.3753276,Electricity,Domestic
S12000021,2010,Count,GWh,53.556589684,Petroleum Products,Domestic
S12000021,2010,Count,GWh,857.39406679,Gas,Domestic
S12000021,2010,Count,GWh,3.3208086031,Manufactured Fuels,Domestic
S12000045,2008,Count,GWh,201.10596,Electricity,Domestic
S12000021,2011,Count,GWh,6.5470837048,Coal,Domestic
S12000041,2015,Count,GWh,13.116678949,Coal,Domestic
S12000021,2011,Count,GWh,20.630478597,Bioenergy & Wastes,Domestic
S12000021,2010,Count,GWh,23.746661397,Bioenergy & Wastes,Domestic
S12000041,2015,Count,GWh,7.2890713898,Manufactured Fuels,Domestic
S12000041,2015,Count,GWh,122.66252924,Petroleum Products,Domestic
S12000045,2008,Count,GWh,3.025771285,Coal,Domestic
S12000041,2015,Count,GWh,553.5805731,Gas,Domestic
S12000021,2010,Count,GWh,276.86329603,Electricity,Domestic
S12000021,2010,Count,GWh,6.6267016847,Coal,Domestic
S12000021,2006,Count,GWh,296.03002,Electricity,Domestic
S12000021,2006,Count,GWh,1005.44839,Gas,Domestic
S12000021,2006,Count,GWh,5.2227704062,Coal,Domestic
S12000041,2017,Count,GWh,580.5668474,Gas,Domestic
S12000021,2006,Count,GWh,52.710996283,Petroleum Products,Domestic
S12000041,2017,Count,GWh,12.712114501,Coal,Domestic
S12000021,2006,Count,GWh,4.6290252955,Manufactured Fuels,Domestic
S12000041,2017,Count,GWh,240.5403409,Electricity,Domestic
S12000021,2005,Count,GWh,49.511930148,Petroleum Products,Domestic
S12000041,2017,Count,GWh,120.06224452,Petroleum Products,Domestic
S12000021,2005,Count,GWh,4.8726801339,Manufactured Fuels,Domestic
S12000045,2007,Count,GWh,10.066954784,Bioenergy & Wastes,Domestic
S12000021,2006,Count,GWh,14.051706747,Bioenergy & Wastes,Domestic
S12000041,2017,Count,GWh,7.7839368797,Manufactured Fuels,Domestic
S12000045,2007,Count,GWh,2.8556700676,Coal,Domestic
S12000045,2007,Count,GWh,2.4917139859,Manufactured Fuels,Domestic
S12000041,2016,Count,GWh,122.34111023,Petroleum Products,Domestic
S12000045,2007,Count,GWh,945.60041,Gas,Domestic
S12000021,2007,Count,GWh,45.562113181,Petroleum Products,Domestic
S12000021,2008,Count,GWh,6.3485668271,Coal,Domestic
S12000041,2016,Count,GWh,558.6135828,Gas,Domestic
S12000021,2008,Count,GWh,16.906855535,Bioenergy & Wastes,Domestic
S12000041,2016,Count,GWh,7.2095826309,Manufactured Fuels,Domestic
S12000021,2007,Count,GWh,5.9951424431,Coal,Domestic
S12000041,2017,Count,GWh,42.934300539,Bioenergy & Wastes,Domestic
S12000021,2007,Count,GWh,14.246311002,Bioenergy & Wastes,Domestic
S12000045,2007,Count,GWh,209.47956,Electricity,Domestic
S12000021,2007,Count,GWh,990.34102,Gas,Domestic
S12000021,2007,Count,GWh,4.2803622219,Manufactured Fuels,Domestic
S12000021,2007,Count,GWh,291.62225,Electricity,Domestic
S12000020,2006,Count,GWh,14.151145864,Bioenergy & Wastes,Domestic
S12000042,2010,Count,GWh,2.0833218142,Manufactured Fuels,Domestic
S12000042,2010,Count,GWh,6.4231412597,Petroleum Products,Domestic
S12000042,2017,Count,GWh,3.0200331128,Manufactured Fuels,Domestic
S12000020,2006,Count,GWh,213.15464,Electricity,Domestic
S12000020,2006,Count,GWh,530.15355,Gas,Domestic
S12000020,2006,Count,GWh,19.108281162,Coal,Domestic
S12000042,2010,Count,GWh,804.43287382,Gas,Domestic
S12000020,2005,Count,GWh,219.00453,Electricity,Domestic
S12000020,2005,Count,GWh,514.45305,Gas,Domestic
S12000042,2011,Count,GWh,20.954438504,Bioenergy & Wastes,Domestic
S12000042,2017,Count,GWh,284.318216,Electricity,Domestic
S12000020,2005,Count,GWh,181.2940024,Petroleum Products,Domestic
S12000042,2017,Count,GWh,765.0404025,Gas,Domestic
S12000020,2005,Count,GWh,11.999000571,Manufactured Fuels,Domestic
S12000020,2007,Count,GWh,531.1421,Gas,Domestic
S12000020,2007,Count,GWh,10.431044471,Manufactured Fuels,Domestic
S12000042,2010,Count,GWh,24.119554645,Bioenergy & Wastes,Domestic
S12000020,2007,Count,GWh,215.12011,Electricity,Domestic
S12000042,2009,Count,GWh,6.0702569147,Petroleum Products,Domestic
S12000020,2008,Count,GWh,17.026499556,Bioenergy & Wastes,Domestic
S12000020,2007,Count,GWh,166.74326734,Petroleum Products,Domestic
S12000042,2018,Count,GWh,39.290228689,Bioenergy & Wastes,Domestic
S12000020,2006,Count,GWh,193.3919351,Petroleum Products,Domestic
S12000042,2017,Count,GWh,5.5935717082,Petroleum Products,Domestic
S12000020,2006,Count,GWh,11.513505942,Manufactured Fuels,Domestic
S12000042,2010,Count,GWh,354.85738257,Electricity,Domestic
S12000020,2007,Count,GWh,14.347127274,Bioenergy & Wastes,Domestic
S12000020,2007,Count,GWh,21.893847369,Coal,Domestic
S12000042,2010,Count,GWh,3.940586457,Coal,Domestic
S12000019,2017,Count,GWh,9.899182695,Coal,Domestic
S12000042,2012,Count,GWh,26.648991095,Bioenergy & Wastes,Domestic
S12000019,2017,Count,GWh,23.461659467,Bioenergy & Wastes,Domestic
S12000042,2016,Count,GWh,5.6254647735,Petroleum Products,Domestic
S12000019,2017,Count,GWh,5.598272938,Manufactured Fuels,Domestic
S12000019,2017,Count,GWh,29.204004333,Petroleum Products,Domestic
S12000019,2017,Count,GWh,138.7116185,Electricity,Domestic
S12000019,2017,Count,GWh,497.3232864,Gas,Domestic
S12000019,2016,Count,GWh,5.2531347197,Manufactured Fuels,Domestic
S12000042,2012,Count,GWh,327.38320524,Electricity,Domestic
S12000019,2016,Count,GWh,139.2477753,Electricity,Domestic
S12000019,2016,Count,GWh,483.9379068,Gas,Domestic
S12000042,2016,Count,GWh,2.6203882362,Manufactured Fuels,Domestic
S12000042,2012,Count,GWh,3.7186260462,Coal,Domestic
S12000019,2016,Count,GWh,29.736854961,Petroleum Products,Domestic
S12000042,2011,Count,GWh,340.62528963,Electricity,Domestic
S12000019,2018,Count,GWh,29.308675147,Petroleum Products,Domestic
S12000019,2018,Count,GWh,500.7523799,Gas,Domestic
S12000019,2018,Count,GWh,5.6433155559,Manufactured Fuels,Domestic
S12000020,2005,Count,GWh,13.548777795,Bioenergy & Wastes,Domestic
S12000020,2005,Count,GWh,21.216975752,Coal,Domestic
S12000042,2017,Count,GWh,2.9633885116,Coal,Domestic
S12000042,2011,Count,GWh,3.8941748602,Coal,Domestic
S12000019,2018,Count,GWh,25.635075797,Bioenergy & Wastes,Domestic
S12000042,2011,Count,GWh,2.1397757066,Manufactured Fuels,Domestic
S12000042,2011,Count,GWh,5.6992430861,Petroleum Products,Domestic
S12000042,2017,Count,GWh,35.959088762,Bioenergy & Wastes,Domestic
S12000042,2011,Count,GWh,777.03444309,Gas,Domestic
S12000019,2018,Count,GWh,135.7347649,Electricity,Domestic
S12000019,2018,Count,GWh,9.5791112088,Coal,Domestic
S12000020,2011,Count,GWh,148.19505124,Petroleum Products,Domestic
S12000042,2007,Count,GWh,6.0098415187,Petroleum Products,Domestic
S12000020,2011,Count,GWh,10.215459847,Manufactured Fuels,Domestic
S12000045,2005,Count,GWh,9.5067765862,Bioenergy & Wastes,Domestic
S12000042,2007,Count,GWh,3.3737844859,Manufactured Fuels,Domestic
S12000020,2012,Count,GWh,22.840434399,Coal,Domestic
S12000045,2005,Count,GWh,2.7465979731,Coal,Domestic
S12000020,2012,Count,GWh,26.422662444,Bioenergy & Wastes,Domestic
S12000020,2011,Count,GWh,20.776473418,Bioenergy & Wastes,Domestic
S12000020,2011,Count,GWh,23.913404987,Coal,Domestic
S12000042,2018,Count,GWh,5.6397694991,Petroleum Products,Domestic
S12000042,2008,Count,GWh,3.7799061444,Coal,Domestic
S12000020,2011,Count,GWh,200.0214941,Electricity,Domestic
S12000020,2011,Count,GWh,444.09873632,Gas,Domestic
S12000042,2008,Count,GWh,17.172343477,Bioenergy & Wastes,Domestic
S12000020,2013,Count,GWh,21.899008182,Coal,Domestic
S12000042,2007,Count,GWh,14.470020484,Bioenergy & Wastes,Domestic
S12000020,2013,Count,GWh,31.106054001,Bioenergy & Wastes,Domestic
S12000045,2005,Count,GWh,216.53897,Electricity,Domestic
S12000020,2013,Count,GWh,11.483402675,Manufactured Fuels,Domestic
S12000045,2005,Count,GWh,997.21435,Gas,Domestic
S12000020,2013,Count,GWh,191.23411573,Electricity,Domestic
S12000020,2013,Count,GWh,432.33732043,Gas,Domestic
S12000020,2012,Count,GWh,448.85406005,Gas,Domestic
S12000020,2012,Count,GWh,9.9556649646,Manufactured Fuels,Domestic
S12000042,2007,Count,GWh,918.58392,Gas,Domestic
S12000020,2012,Count,GWh,197.46808867,Electricity,Domestic
S12000020,2012,Count,GWh,147.25871238,Petroleum Products,Domestic
S12000042,2007,Count,GWh,3.5664518691,Coal,Domestic
S12000042,2007,Count,GWh,383.97608,Electricity,Domestic
S12000042,2009,Count,GWh,3.7729241088,Coal,Domestic
S12000020,2009,Count,GWh,18.548963561,Bioenergy & Wastes,Domestic
S12000020,2008,Count,GWh,175.38255992,Petroleum Products,Domestic
S12000042,2018,Count,GWh,2.8666458104,Coal,Domestic
S12000042,2009,Count,GWh,18.707848458,Bioenergy & Wastes,Domestic
S12000020,2009,Count,GWh,208.08511486,Electricity,Domestic
S12000042,2018,Count,GWh,273.7260757,Electricity,Domestic
S12000020,2009,Count,GWh,23.191889917,Coal,Domestic
S12000042,2009,Count,GWh,812.72054058,Gas,Domestic
S12000020,2008,Count,GWh,206.47902,Electricity,Domestic
S12000042,2009,Count,GWh,1.9643738492,Manufactured Fuels,Domestic
S12000020,2008,Count,GWh,23.164381606,Coal,Domestic
S12000020,2008,Count,GWh,12.573181417,Manufactured Fuels,Domestic
S12000042,2009,Count,GWh,358.8107514,Electricity,Domestic
S12000020,2008,Count,GWh,514.48794,Gas,Domestic
S12000042,2008,Count,GWh,895.06806,Gas,Domestic
S12000020,2010,Count,GWh,205.39580387,Electricity,Domestic
S12000042,2008,Count,GWh,3.8457293276,Manufactured Fuels,Domestic
S12000020,2010,Count,GWh,24.210150078,Coal,Domestic
S12000042,2008,Count,GWh,364.32138,Electricity,Domestic
S12000020,2010,Count,GWh,192.67369793,Petroleum Products,Domestic
S12000020,2010,Count,GWh,471.26322611,Gas,Domestic
S12000020,2010,Count,GWh,11.449797337,Manufactured Fuels,Domestic
S12000042,2018,Count,GWh,761.0238049,Gas,Domestic
S12000020,2009,Count,GWh,170.86235132,Petroleum Products,Domestic
S12000020,2009,Count,GWh,465.20258186,Gas,Domestic
S12000020,2009,Count,GWh,10.097982182,Manufactured Fuels,Domestic
S12000042,2008,Count,GWh,6.11167866,Petroleum Products,Domestic
S12000020,2010,Count,GWh,23.914708384,Bioenergy & Wastes,Domestic
S12000042,2018,Count,GWh,3.1511606068,Manufactured Fuels,Domestic
S12000023,2012,Count,GWh,83.182616957,Electricity,Domestic
S12000023,2012,Count,GWh,0,Gas,Domestic
S12000023,2012,Count,GWh,18.5278678,Coal,Domestic
S12000041,2007,Count,GWh,685.41405,Gas,Domestic
S12000023,2012,Count,GWh,81.356926995,Petroleum Products,Domestic
S12000045,2012,Count,GWh,190.05896663,Electricity,Domestic
S12000023,2012,Count,GWh,7.7407077045,Manufactured Fuels,Domestic
S12000041,2007,Count,GWh,298.25135,Electricity,Domestic
S12000045,2012,Count,GWh,2.9777696928,Coal,Domestic
S12000023,2011,Count,GWh,82.136522634,Petroleum Products,Domestic
S12000023,2011,Count,GWh,0,Gas,Domestic
S12000023,2011,Count,GWh,8.096059261,Manufactured Fuels,Domestic
S12000023,2012,Count,GWh,12.497316635,Bioenergy & Wastes,Domestic
S12000041,2007,Count,GWh,8.2739040696,Manufactured Fuels,Domestic
S12000041,2007,Count,GWh,149.94015867,Petroleum Products,Domestic
S12000023,2013,Count,GWh,84.286380039,Petroleum Products,Domestic
S12000045,2012,Count,GWh,9.0620097403,Petroleum Products,Domestic
S12000023,2013,Count,GWh,0,Gas,Domestic
S12000023,2013,Count,GWh,9.0752256071,Manufactured Fuels,Domestic
S12000041,2006,Count,GWh,9.0651270688,Manufactured Fuels,Domestic
S12000023,2014,Count,GWh,15.176555812,Coal,Domestic
S12000041,2006,Count,GWh,174.29180141,Petroleum Products,Domestic
S12000023,2014,Count,GWh,13.975106729,Bioenergy & Wastes,Domestic
S12000045,2012,Count,GWh,785.99700971,Gas,Domestic
S12000023,2013,Count,GWh,17.769899518,Coal,Domestic
S12000041,2007,Count,GWh,15.257681412,Coal,Domestic
S12000023,2013,Count,GWh,14.712454021,Bioenergy & Wastes,Domestic
S12000045,2012,Count,GWh,1.8641607444,Manufactured Fuels,Domestic
S12000023,2013,Count,GWh,79.756139965,Electricity,Domestic
S12000041,2007,Count,GWh,17.276861834,Bioenergy & Wastes,Domestic
S12000023,2009,Count,GWh,80.956879313,Electricity,Domestic
S12000023,2009,Count,GWh,0,Gas,Domestic
S12000041,2009,Count,GWh,22.336728085,Bioenergy & Wastes,Domestic
S12000045,2011,Count,GWh,1.6537597744,Manufactured Fuels,Domestic
S12000045,2011,Count,GWh,9.0980538433,Petroleum Products,Domestic
S12000041,2008,Count,GWh,159.04384402,Petroleum Products,Domestic
S12000023,2009,Count,GWh,8.0632559156,Manufactured Fuels,Domestic
